"Export for HP:0000951"
"Disease id","Disease name"
"ORPHA:1955","Spinocerebellar ataxia type 34"
"OMIM:617073","TOOTH AGENESIS, SELECTIVE, 8"
"OMIM:277580","WAARDENBURG-SHAH SYNDROME"
"ORPHA:794","Saethre-Chotzen syndrome"
"OMIM:300650","ALBINISM, OCULAR, WITH LATE-ONSET SENSORINEURAL DEAFNESS"
"ORPHA:291","Congenital varicella syndrome"
"OMIM:163050","NEVUS ANEMICUS"
"OMIM:229600","FRUCTOSE INTOLERANCE, HEREDITARY"
"OMIM:210600","SECKEL SYNDROME 1"
"OMIM:308600","JAUNDICE, FAMILIAL OBSTRUCTIVE, OF INFANCY"
"OMIM:264050","PRENATAL BOWING"
"OMIM:223370","DUBOWITZ SYNDROME"
"ORPHA:3051","Intellectual disability-sparse hair-brachydactyly syndrome"
"OMIM:601809","SPONDYLOSPINAL THORACIC DYSOSTOSIS"
"ORPHA:920","Ablepharon macrostomia syndrome"
"OMIM:180700","ROBINOW SYNDROME, AUTOSOMAL DOMINANT"
"OMIM:273390","TETRA-AMELIA WITH ECTODERMAL DYSPLASIA AND LACRIMAL DUCT ABNORMALITIES"
"OMIM:300719","DEAFNESS, CATARACT, RETINITIS PIGMENTOSA, AND SPERM ABNORMALITIES"
"OMIM:184510","STEATOCYSTOMA MULTIPLEX WITH NATAL TEETH"
"OMIM:612714","EXOCRINE PANCREATIC INSUFFICIENCY, DYSERYTHROPOIETIC ANEMIA, AND CALVARIALHYPEROSTOSIS"
"ORPHA:648","Noonan syndrome"
"OMIM:241510","HYPOPHOSPHATASIA, CHILDHOOD"
"ORPHA:65285","Lhermitte-Duclos disease"
"ORPHA:2722","Odonto-onycho dysplasia-alopecia syndrome"
"OMIM:263700","PORPHYRIA, CONGENITAL ERYTHROPOIETIC"
"ORPHA:54028","Plummer-Vinson syndrome"
"ORPHA:79086","Acquired generalized lipodystrophy"
"ORPHA:324","Fabry disease"
"OMIM:225410","EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE"
"ORPHA:678","Papillon-Lefèvre syndrome"
"OMIM:267700","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 1"
"OMIM:278700","XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP A"
"ORPHA:99828","Dengue fever"
"ORPHA:2591","Infantile myofibromatosis"
"OMIM:605479","CHOLESTASIS, BENIGN RECURRENT INTRAHEPATIC, 2"
"ORPHA:809","Mixed connective tissue disease"
"OMIM:166700","BUSCHKE-OLLENDORFF SYNDROME"
"OMIM:616298","SINGLETON-MERTEN SYNDROME 2"
"OMIM:300909","ACQUIRED ANGIOEDEMA"
"OMIM:256700","NEUROBLASTOMA"
"OMIM:250220","SPONDYLOMETAPHYSEAL DYSPLASIA, SEDAGHATIAN TYPE"
"OMIM:173700","POIKILODERMA, HEREDITARY SCLEROSING"
"OMIM:148700","PALMOPLANTAR KERATODERMA I, STRIATE, FOCAL, OR DIFFUSE"
"ORPHA:354","GM1 gangliosidosis"
"ORPHA:89838","KRT14-related epidermolysis bullosa simplex"
"OMIM:212750","CELIAC DISEASE"
"ORPHA:98299","Ichthyosis associated with a nucleotide excision repair anomaly"
"OMIM:610442","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, GENEVIEVE TYPE"
"OMIM:175800","POROKERATOSIS OF MIBELLI"
"ORPHA:140905","Hyperlipidemia due to hepatic triacylglycerol lipase deficiency"
"ORPHA:782","Axenfeld-Rieger syndrome"
"ORPHA:1551","Familial benign copper deficiency"
"OMIM:612843","KERATOSIS FOLLICULARIS SPINULOSA DECALVANS, AUTOSOMAL DOMINANT"
"OMIM:155200","MEDIOSTERNAL DEPIGMENTATION LINE"
"OMIM:226400","EPIDERMODYSPLASIA VERRUCIFORMIS"
"ORPHA:949","Acrocraniofacial dysostosis"
"ORPHA:636","Neurofibromatosis type 1"
"OMIM:261600","PHENYLKETONURIA"
"ORPHA:312","Epidermolytic ichthyosis"
"OMIM:150900","LENTIGINES"
"OMIM:108145","ARTHROGRYPOSIS, DISTAL, TYPE 5"
"OMIM:613610","CRANIOECTODERMAL DYSPLASIA 2"
"ORPHA:3033","Renal tubular dysgenesis"
"OMIM:615225","PALMOPLANTAR CARCINOMA, MULTIPLE SELF-HEALING"
"ORPHA:1359","Carney complex"
"OMIM:269920","INFANTILE SIALIC ACID STORAGE DISEASE"
"OMIM:600630","UV-SENSITIVE SYNDROME 1"
"OMIM:616592","KOSAKI OVERGROWTH SYNDROME"
"OMIM:601859","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME"
"OMIM:158900","FACIOSCAPULOHUMERAL MUSCULAR DYSTROPHY 1"
"ORPHA:33314","Jessner lymphocytic infiltration of the skin"
"OMIM:300882","CORNELIA DE LANGE SYNDROME 5"
"ORPHA:109","Bannayan-Riley-Ruvalcaba syndrome"
"OMIM:615312","ALBINISM, OCULOCUTANEOUS, TYPE V"
"OMIM:209500","ATRICHIA WITH PAPULAR LESIONS"
"OMIM:612947","MICROCEPHALY, GROWTH RETARDATION, CATARACT, HEARING LOSS, AND UNUSUALAPPEARANCE"
"OMIM:612247","CROUZON SYNDROME WITH ACANTHOSIS NIGRICANS"
"ORPHA:1035","Beta-mercaptolactate cysteine disulfiduria"
"ORPHA:457059","Pseudohypoparathyroidism with Albright hereditary osteodystrophy"
"OMIM:260480","PANCREATITIS, SCLEROSING CHOLANGITIS, AND SICCA COMPLEX"
"OMIM:171420","PHEOCHROMOCYTOMA--ISLET CELL TUMOR SYNDROME"
"OMIM:600501","ABCD SYNDROME"
"ORPHA:96121","7q11.23 microduplication syndrome"
"OMIM:604250","HEMOCHROMATOSIS, TYPE 3"
"ORPHA:183707","Neutrophil immunodeficiency syndrome"
"OMIM:261540","PETERS-PLUS SYNDROME"
"ORPHA:2115","Harrod syndrome"
"OMIM:113470","BRACHYMESOMELIA-RENAL SYNDROME"
"ORPHA:99876","Ehlers-Danlos syndrome type 7B"
"OMIM:245130","KETOADIPICACIDURIA"
"ORPHA:90793","Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency"
"OMIM:123790","BEARE-STEVENSON CUTIS GYRATA SYNDROME"
"ORPHA:96167","Recombinant 8 syndrome"
"ORPHA:64754","Nevus comedonicus syndrome"
"OMIM:219400","CYANOSIS AND HEPATIC DISEASE"
"ORPHA:251004","Paternal uniparental disomy of chromosome 1"
"ORPHA:2793","Otoonychoperoneal syndrome"
"ORPHA:140","Campomelic dysplasia"
"ORPHA:2849","Perlman syndrome"
"OMIM:607624","GRISCELLI SYNDROME, TYPE 2"
"OMIM:242300","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 1"
"OMIM:613953","IMMUNODEFICIENCY 51"
"OMIM:616033","MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 1"
"OMIM:225280","ECTODERMAL DYSPLASIA, ECTRODACTYLY, AND MACULAR DYSTROPHY SYNDROME"
"ORPHA:90156","Centrifugal lipodystrophy"
"OMIM:268300","ROBERTS SYNDROME"
"OMIM:613987","DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 2"
"ORPHA:2237","Hypoparathyroidism-deafness-renal disease syndrome"
"ORPHA:1597","Distal monosomy 17q"
"OMIM:278760","XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F"
"ORPHA:728","Relapsing polychondritis"
"ORPHA:1170","Autosomal recessive cerebelloparenchymal disorder type 3"
"OMIM:224230","DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 1"
"ORPHA:464","Incontinentia pigmenti"
"OMIM:125640","DERMOODONTODYSPLASIA"
"ORPHA:79501","Punctate palmoplantar keratoderma type 1"
"ORPHA:1580","Distal monosomy 10p"
"ORPHA:95613","Pituitary apoplexy"
"OMIM:615821","CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR, KERATODERMA, AND TOOTH AGENESIS"
"OMIM:615179","ALBINISM, OCULOCUTANEOUS, TYPE V"
"ORPHA:2671","Neu-Laxova syndrome"
"OMIM:217980","CORPUS CALLOSUM, AGENESIS OF, WITH FACIAL ANOMALIES AND ROBIN SEQUENCE"
"ORPHA:95717","Idiopathic congenital hypothyroidism"
"OMIM:601706","YEMENITE DEAF-BLIND HYPOPIGMENTATION SYNDROME"
"OMIM:610253","KLEEFSTRA SYNDROME"
"ORPHA:36382","Familial cervical artery dissection"
"ORPHA:101330","Porphyria cutanea tarda"
"ORPHA:3107","Autosomal dominant Robinow syndrome"
"OMIM:213980","CRANIOFACIAL DYSMORPHISM, SKELETAL ANOMALIES, AND MENTAL RETARDATION SYNDROME"
"ORPHA:2201","Palmoplantar keratoderma-spastic paralysis syndrome"
"ORPHA:280365","Autosomal semi-dominant severe lipodystrophic laminopathy"
"OMIM:259450","BRUCK SYNDROME 1"
"OMIM:244450","KAUFMAN OCULOCEREBROFACIAL SYNDROME"
"OMIM:237450","HYPERBILIRUBINEMIA, ROTOR TYPE"
"OMIM:603165","DERMATITIS, ATOPIC"
"ORPHA:158025","Hereditary progressive mucinous histiocytosis"
"OMIM:173200","PITYRIASIS RUBRA PILARIS"
"OMIM:208400","ASPARTYLGLUCOSAMINURIA"
"ORPHA:562","McCune-Albright syndrome"
"OMIM:610476","ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 11"
"ORPHA:238769","1q44 microdeletion syndrome"
"OMIM:604129","EPIDERMOLYSIS BULLOSA PRURIGINOSA"
"ORPHA:1655","Müllerian derivatives-lymphangiectasia-polydactyly syndrome"
"OMIM:260500","PAPILLOMA OF CHOROID PLEXUS"
"OMIM:268500","ROWLEY-ROSENBERG SYNDROME"
"OMIM:133200","ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 1"
"OMIM:207720","APNEA, CENTRAL SLEEP"
"ORPHA:79357","Hereditary palmoplantar keratoderma"
"ORPHA:261279","17q23.1q23.2 microdeletion syndrome"
"OMIM:172900","PIGMENTED PURPURIC ERUPTION"
"ORPHA:7","3C syndrome"
"ORPHA:231568","Generalized dominant dystrophic epidermolysis bullosa"
"ORPHA:2959","Progeria-short stature-pigmented nevi syndrome"
"ORPHA:36913","Autoimmune hypoparathyroidism"
"OMIM:612394","BONE FRAGILITY WITH CONTRACTURES, ARTERIAL RUPTURE, AND DEAFNESS"
"OMIM:610536","MANDIBULOFACIAL DYSOSTOSIS, GUION-ALMEIDA TYPE"
"ORPHA:250","Frontonasal dysplasia"
"ORPHA:3253","Zlotogora-Ogur syndrome"
"OMIM:133000","ERYTHEMA PALMARE HEREDITARIUM"
"OMIM:137000","FUTCHER LINE"
"ORPHA:79455","Cutaneous mastocytoma"
"OMIM:144250","HYPERLIPIDEMIA, FAMILIAL COMBINED"
"OMIM:246550","LICHTENSTEIN SYNDROME"
"ORPHA:79402","Generalized junctional epidermolysis bullosa, non-Herlitz type"
"OMIM:300209","SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 2"
"ORPHA:3206","Stüve-Wiedemann syndrome"
"OMIM:210720","MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II"
"ORPHA:71526","Obesity due to pro-opiomelanocortin deficiency"
"ORPHA:1297","Branchio-oculo-facial syndrome"
"OMIM:206550","ANGIOLIPOMATOSIS, FAMILIAL"
"OMIM:129900","ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME1"
"OMIM:231550","ACHALASIA-ADDISONIANISM-ALACRIMA SYNDROME"
"OMIM:242550","ICHTHYOSIS, SPLIT HAIRS, AND AMINO ACIDURIA"
"OMIM:275550","TRICHORRHEXIS NODOSA SYNDROME"
"ORPHA:116","Beckwith-Wiedemann syndrome"
"ORPHA:747","Autoimmune pulmonary alveolar proteinosis"
"OMIM:612938","GROWTH RETARDATION, DEVELOPMENTAL DELAY, COARSE FACIES, AND EARLYDEATH"
"OMIM:615510","ALACRIMA, ACHALASIA, AND MENTAL RETARDATION SYNDROME"
"OMIM:601979","HYPERZINCEMIA WITH FUNCTIONAL ZINC DEPLETION"
"OMIM:613573","ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1"
"OMIM:143890","HYPERCHOLESTEROLEMIA, FAMILIAL"
"ORPHA:2549","Oculoauriculovertebral spectrum with radial defects"
"ORPHA:93160","Hypocalcemic vitamin D-resistant rickets"
"OMIM:608093","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IJ"
"OMIM:300960","MEND SYNDROME"
"ORPHA:2278","Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome"
"ORPHA:261337","Distal 22q11.2 microduplication syndrome"
"ORPHA:1979","Lipodystrophy due to peptidic growth factors deficiency"
"ORPHA:2907","Hereditary acrokeratotic poikiloderma, Weary type"
"ORPHA:1071","Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome"
"OMIM:615846","AICARDI-GOUTIERES SYNDROME 7"
"OMIM:308100","ICHTHYOSIS, X-LINKED"
"OMIM:162200","NEUROFIBROMATOSIS, TYPE I"
"OMIM:106100","ANGIOEDEMA, HEREDITARY"
"OMIM:612852","OSTEOMYELITIS, STERILE MULTIFOCAL, WITH PERIOSTITIS AND PUSTULOSIS"
"OMIM:102100","ACROMEGALOID CHANGES, CUTIS VERTICIS GYRATA, AND CORNEAL LEUKOMA"
"ORPHA:2069","Gastrocutaneous syndrome"
"OMIM:615234","ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2"
"OMIM:616834","MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS"
"OMIM:101800","ACRODYSOSTOSIS 1, WITH OR WITHOUT HORMONE RESISTANCE"
"OMIM:166200","OSTEOGENESIS IMPERFECTA, TYPE I"
"OMIM:144200","PALMOPLANTAR KERATODERMA, EPIDERMOLYTIC"
"OMIM:304150","OCCIPITAL HORN SYNDROME"
"OMIM:606764","GASTROINTESTINAL STROMAL TUMOR"
"OMIM:233805","GROWTH FACTORS, COMBINED DEFECT OF"
"OMIM:300100","ADRENOLEUKODYSTROPHY"
"ORPHA:3143","Autoimmune polyendocrinopathy type 2"
"ORPHA:435628","Keppen-Lubinsky syndrome"
"ORPHA:90794","Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency"
"OMIM:275120","THYROTROPIN-RELEASING HORMONE DEFICIENCY"
"OMIM:151000","LENTIGINOSIS, CENTROFACIAL NEURODYSRAPHIC"
"OMIM:148000","KAPOSI SARCOMA"
"ORPHA:79241","Biotinidase deficiency"
"ORPHA:88673","Hepatocellular carcinoma"
"ORPHA:881","Turner syndrome"
"ORPHA:199299","Late-onset isolated ACTH deficiency"
"OMIM:302000","BULLOUS DYSTROPHY, HEREDITARY MACULAR TYPE"
"OMIM:606719","MELANOMA-PANCREATIC CANCER SYNDROME"
"OMIM:613737","ACNE INVERSA, FAMILIAL, 3"
"ORPHA:428","Autosomal dominant hypocalcemia"
"ORPHA:2273","Ichthyosis follicularis-alopecia-photophobia syndrome"
"ORPHA:46488","Linear IgA dermatosis"
"OMIM:203340","MICROCEPHALY - ALBINISM - DIGITAL ANOMALIES"
"OMIM:616576","IMMUNODEFICIENCY, COMMON VARIABLE, 12"
"ORPHA:735","Porokeratosis of Mibelli"
"OMIM:612567","INFLAMMATORY BOWEL DISEASE 25, AUTOSOMAL RECESSIVE"
"OMIM:131100","MULTIPLE ENDOCRINE NEOPLASIA, TYPE I"
"OMIM:153100","LYMPHEDEMA, HEREDITARY, IA"
"OMIM:175100","FAMILIAL ADENOMATOUS POLYPOSIS 1"
"OMIM:218649","CRANIOSYNOSTOSIS-MENTAL RETARDATION SYNDROME OF LIN AND GETTIG"
"ORPHA:2781","Osteopetrosis"
"OMIM:251270","MICROCEPHALY AND CHORIORETINOPATHY, AUTOSOMAL RECESSIVE, 1"
"OMIM:266270","RAMON SYNDROME"
"ORPHA:98293","Hodgkin lymphoma"
"ORPHA:104","Leber hereditary optic neuropathy"
"OMIM:135150","BIRT-HOGG-DUBE SYNDROME"
"OMIM:309400","MENKES DISEASE"
"OMIM:601039","ICHTHYOSIS-MENTAL RETARDATION SYNDROME WITH LARGE KERATOHYALIN GRANULES IN THE SKIN"
"ORPHA:296","Enchondromatosis"
"OMIM:118650","CHONDRODYSPLASIA PUNCTATA, AUTOSOMAL DOMINANTCHONDRODYSPLASIA PUNCTATA DUE TO VITAMIN K DEFICIENCY, INCLUDED"
"OMIM:133190","SPINOCEREBELLAR ATAXIA 34"
"OMIM:230200","GALACTOKINASE DEFICIENCY"
"OMIM:242500","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4B"
"ORPHA:37","Acrodermatitis enteropathica"
"ORPHA:2930","Cronkhite-Canada syndrome"
"ORPHA:1581","Non-distal monosomy 10q"
"OMIM:604173","POIKILODERMA WITH NEUTROPENIA"
"ORPHA:90342","Xeroderma pigmentosum variant"
"ORPHA:1816","Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome"
"OMIM:250800","METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE"
"OMIM:257800","OCULOCEREBRAL SYNDROME WITH HYPOPIGMENTATION"
"OMIM:182410","SNEDDON SYNDROME"
"OMIM:162260","NEUROFIBROMATOSIS, TYPE III, MIXED CENTRAL AND PERIPHERAL"
"ORPHA:207","Crouzon disease"
"OMIM:608895","MACULAR DEGENERATION, AGE-RELATED, 3"
"OMIM:616914","MARFAN LIPODYSTROPHY SYNDROME"
"OMIM:615560","OTOFACIOCERVICAL SYNDROME 2"
"ORPHA:79282","Methylmalonic acidemia with homocystinuria, type cblC"
"ORPHA:40366","Acitretin/etretinate embryopathy"
"ORPHA:71493","Familial thrombocytosis"
"ORPHA:1834","Axial mesodermal dysplasia spectrum"
"OMIM:191900","MUCKLE-WELLS SYNDROME"
"OMIM:241120","HYPOHIDROSIS WITH ABNORMAL PALMAR DERMAL RIDGES"
"ORPHA:100077","Jejunal neuroendocrine tumor"
"OMIM:186600","SYRINGOMAS, MULTIPLE"
"OMIM:212050","CANDIDIASIS, FAMILIAL, 2"
"ORPHA:3455","Wiedemann-Rautenstrauch syndrome"
"ORPHA:90000","Erythema elevatum diutinum"
"ORPHA:55","Oculocutaneous albinism"
"ORPHA:1005","Alopecia-contractures-dwarfism-intellectual disability syndrome"
"OMIM:601358","NICOLAIDES-BARAITSER SYNDROME"
"ORPHA:1620","Distal monosomy 3p"
"ORPHA:2513","Microcephaly-albinism-digital anomalies syndrome"
"ORPHA:300536","DDOST-CDG"
"ORPHA:444490","Familial chylomicronemia syndrome"
"ORPHA:85276","X-linked intellectual disability, Armfield type"
"ORPHA:840","Syringocystadenoma papilliferum"
"ORPHA:1913","Fetal trimethadione syndrome"
"OMIM:119500","POPLITEAL PTERYGIUM SYNDROME"
"OMIM:600679","DERMOID CYSTS, FAMILIAL FRONTONASAL"
"ORPHA:549","Legionellosis"
"OMIM:146720","ICHTHYOSIS--CHEEK--EYEBROW SYNDROME"
"ORPHA:99893","ACTH-independent Cushing syndrome"
"OMIM:611431","LEGIUS SYNDROME"
"OMIM:301845","BAZEX SYNDROME"
"OMIM:300519","MENTAL RETARDATION, X-LINKED, SYNDROMIC, MARTIN-PROBST TYPE"
"OMIM:602471","SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, ANDSKELETAL ABNORMALITIES"
"ORPHA:79242","Holocarboxylase synthetase deficiency"
"ORPHA:783","Rubinstein-Taybi syndrome"
"ORPHA:1115","Recessive aplasia cutis congenita of limbs"
"ORPHA:36237","Bullous impetigo"
"ORPHA:1094","Anonychia-microcephaly syndrome"
"OMIM:610832","FANCONI ANEMIA, COMPLEMENTATION GROUP N"
"ORPHA:227990","Autoimmune polyendocrinopathy type 4"
