"Export for HP:0001392"
"Disease id","Disease name"
"ORPHA:2442","X-linked lymphoproliferative disease"
"OMIM:615924","ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY"
"OMIM:219800","CYSTINOSIS, NEPHROPATHIC"
"OMIM:210250","SITOSTEROLEMIA"
"OMIM:260480","PANCREATITIS, SCLEROSING CHOLANGITIS, AND SICCA COMPLEX"
"OMIM:604250","HEMOCHROMATOSIS, TYPE 3"
"OMIM:269200","AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE II"
"OMIM:261540","PETERS-PLUS SYNDROME"
"ORPHA:363705","Craniofaciofrontodigital syndrome"
"ORPHA:801","Scleroderma"
"OMIM:307200","ISOLATED GROWTH HORMONE DEFICIENCY, TYPE III"
"OMIM:133540","COCKAYNE SYNDROME, TYPE B"
"OMIM:219400","CYANOSIS AND HEPATIC DISEASE"
"OMIM:611590","RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA"
"OMIM:267010","MECKEL SYNDROME, TYPE 7"
"OMIM:608013","GAUCHER DISEASE, PERINATAL LETHAL"
"OMIM:605814","CITRULLINEMIA, TYPE II, NEONATAL-ONSET"
"ORPHA:586","Cystic fibrosis"
"OMIM:606056","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIB"
"OMIM:271500","SPLENOPORTAL VASCULAR ANOMALIES"
"ORPHA:99742","Amish lethal microcephaly"
"ORPHA:2849","Perlman syndrome"
"OMIM:253260","BIOTINIDASE DEFICIENCY"
"OMIM:612015","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IN"
"OMIM:268300","ROBERTS SYNDROME"
"OMIM:613987","DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 2"
"ORPHA:1597","Distal monosomy 17q"
"ORPHA:728","Relapsing polychondritis"
"OMIM:224230","DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 1"
"ORPHA:131","Budd-Chiari syndrome"
"OMIM:259710","OSTEOPETROSIS, AUTOSOMAL RECESSIVE 2"
"OMIM:601346","DIABETES, NEONATAL, WITH PANCREATIC HYPOPLASIA, INTESTINAL ATRESIA,AND GALLBLADDER APLASIA OR HYPOPLASIA"
"OMIM:615862","NEPHRONOPHTHISIS 18"
"ORPHA:95717","Idiopathic congenital hypothyroidism"
"ORPHA:381","Griscelli disease"
"ORPHA:845","Tay-Sachs disease"
"ORPHA:101330","Porphyria cutanea tarda"
"ORPHA:280365","Autosomal semi-dominant severe lipodystrophic laminopathy"
"ORPHA:1414","Cholestasis-lymphedema syndrome"
"OMIM:237450","HYPERBILIRUBINEMIA, ROTOR TYPE"
"OMIM:616394","RETINITIS PIGMENTOSA 71"
"OMIM:208400","ASPARTYLGLUCOSAMINURIA"
"ORPHA:562","McCune-Albright syndrome"
"ORPHA:1655","Müllerian derivatives-lymphangiectasia-polydactyly syndrome"
"ORPHA:2615","Nakajo-Nishimura syndrome"
"OMIM:237800","HYPERBILIRUBINEMIA, SHUNT, PRIMARY"
"OMIM:143500","GILBERT SYNDROME"
"ORPHA:90970","Primary lipodystrophy"
"ORPHA:2959","Progeria-short stature-pigmented nevi syndrome"
"OMIM:615207","IL21R IMMUNODEFICIENCY"
"OMIM:193300","VON HIPPEL-LINDAU SYNDROME"
"OMIM:609015","MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY"
"ORPHA:904","Williams syndrome"
"OMIM:235550","HEPATIC VENOOCCLUSIVE DISEASE WITH IMMUNODEFICIENCY"
"OMIM:246900","DIHYDROLIPOAMIDE DEHYDROGENASE DEFICIENCY"
"OMIM:114550","HEPATOCELLULAR CARCINOMA"
"ORPHA:71526","Obesity due to pro-opiomelanocortin deficiency"
"OMIM:130650","BECKWITH-WIEDEMANN SYNDROME"
"OMIM:612726","HARDIKAR SYNDROME"
"ORPHA:116","Beckwith-Wiedemann syndrome"
"OMIM:610205","ALAGILLE SYNDROME 2"
"ORPHA:3226","Deafness-lymphedema-leukemia syndrome"
"OMIM:601979","HYPERZINCEMIA WITH FUNCTIONAL ZINC DEPLETION"
"ORPHA:276152","Multiple endocrine neoplasia type 4"
"OMIM:614480","HYPERTRIGLYCERIDEMIA, TRANSIENT INFANTILE"
"OMIM:615878","CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 4"
"OMIM:608093","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IJ"
"ORPHA:79238","Galactose epimerase deficiency"
"OMIM:300712","CRANIOFACIOSKELETAL SYNDROME"
"ORPHA:172","Progressive familial intrahepatic cholestasis"
"OMIM:615846","AICARDI-GOUTIERES SYNDROME 7"
"OMIM:610377","MEVALONIC ACIDURIA"
"ORPHA:2298","Insulin-resistance syndrome type B"
"OMIM:612852","OSTEOMYELITIS, STERILE MULTIFOCAL, WITH PERIOSTITIS AND PUSTULOSIS"
"OMIM:615234","ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2"
"OMIM:249100","FAMILIAL MEDITERRANEAN FEVER"
"OMIM:222800","DIPHOSPHOGLYCERATE MUTASE DEFICIENCY OF ERYTHROCYTE"
"OMIM:615506","TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 5"
"OMIM:308240","LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1"
"OMIM:201100","ACRODERMATITIS ENTEROPATHICA, ZINC-DEFICIENCY TYPE"
"ORPHA:652","Multiple endocrine neoplasia type 1"
"ORPHA:365","Glycogen storage disease due to acid maltase deficiency"
"ORPHA:88673","Hepatocellular carcinoma"
"ORPHA:881","Turner syndrome"
"ORPHA:818","Smith-Lemli-Opitz syndrome"
"OMIM:137920","RENAL CYSTS AND DIABETES SYNDROME"
"ORPHA:199299","Late-onset isolated ACTH deficiency"
"OMIM:608600","LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 1"
"ORPHA:97280","Glucagonoma"
"OMIM:306000","GLYCOGEN STORAGE DISEASE IXA"
"OMIM:175100","FAMILIAL ADENOMATOUS POLYPOSIS 1"
"ORPHA:98293","Hodgkin lymphoma"
"OMIM:615918","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 21"
"ORPHA:99832","Resistance to thyrotropin-releasing hormone syndrome"
"OMIM:614377","NEPHRONOPHTHISIS 13"
"ORPHA:42642","PFAPA syndrome"
"OMIM:261680","PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, CYTOSOLIC"
"OMIM:230200","GALACTOKINASE DEFICIENCY"
"ORPHA:2930","Cronkhite-Canada syndrome"
"OMIM:232200","GLYCOGEN STORAGE DISEASE IA"
"ORPHA:2075","Genitopalatocardiac syndrome"
"ORPHA:28","Vitamin B12-responsive methylmalonic acidemia"
"OMIM:210050","BERRY ANEURYSM, CIRRHOSIS, PULMONARY EMPHYSEMA, AND CEREBRAL CALCIFICATION"
"OMIM:615703","MORBID OBESITY AND SPERMATOGENIC FAILURE"
"ORPHA:289916","Vitamin B12-unresponsive methylmalonic acidemia type mut0"
"ORPHA:1834","Axial mesodermal dysplasia spectrum"
"ORPHA:100077","Jejunal neuroendocrine tumor"
"ORPHA:3455","Wiedemann-Rautenstrauch syndrome"
"ORPHA:300536","DDOST-CDG"
"ORPHA:444490","Familial chylomicronemia syndrome"
"OMIM:613070","LIVER FAILURE, INFANTILE, TRANSIENT"
"ORPHA:100086","Gallbladder neuroendocrine tumor"
"ORPHA:436182","Microcephalic primordial dwarfism-insulin resistance syndrome"
"OMIM:105200","AMYLOIDOSIS, FAMILIAL VISCERAL"
"OMIM:606445","PERSISTENT POLYCLONAL B-CELL LYMPHOCYTOSIS"
"ORPHA:79312","Vitamin B12-unresponsive methylmalonic acidemia type mut-"
"ORPHA:209981","IRIDA syndrome"
"ORPHA:549","Legionellosis"
"OMIM:239200","HYPERPARATHYROIDISM, NEONATAL SEVERE"
"OMIM:617370","PEROXISOME BIOGENESIS DISORDER 10B"
"ORPHA:589","Myasthenia gravis"
"ORPHA:1572","Common variable immunodeficiency"
"ORPHA:227990","Autoimmune polyendocrinopathy type 4"
"OMIM:607616","NIEMANN-PICK DISEASE, TYPE B"
"OMIM:608149","KAGAMI-OGATA SYNDROME"
"ORPHA:98850","Aggressive systemic mastocytosis"
"ORPHA:137","Congenital disorder of glycosylation"
"ORPHA:158029","Sea-blue histiocytosis"
"OMIM:232500","GLYCOGEN STORAGE DISEASE IV"
"OMIM:617004","POLYCYSTIC LIVER DISEASE 2"
"ORPHA:186","Primary biliary cholangitis"
"OMIM:135500","ZIMMERMANN-LABAND SYNDROME 1"
"OMIM:616829","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIP"
"OMIM:616860","ANEMIA, SIDEROBLASTIC, 3, PYRIDOXINE-REFRACTORY"
"OMIM:182900","SPHEROCYTOSIS, HEREDITARY"
"OMIM:611126","MITOCHONDRIAL COMPLEX I DEFICIENCY DUE TO ACAD9 DEFICIENCY"
"OMIM:230350","GALACTOSE EPIMERASE DEFICIENCY"
"OMIM:613489","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIJ"
"ORPHA:293807","Ketamine-induced biliary dilatation"
"OMIM:601466","PATENT DUCTUS VENOSUS"
"OMIM:603358","GRACILE SYNDROME"
"ORPHA:75233","Wolman disease"
"ORPHA:2785","Osteopetrosis with renal tubular acidosis"
"ORPHA:436252","Combined immunodeficiency-enteropathy spectrum"
"OMIM:233690","GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL RECESSIVE, CYTOCHROME B-NEGATIVE"
"ORPHA:3166","Sialuria"
"OMIM:614876","PEROXISOME BIOGENESIS DISORDER 8A (ZELLWEGER)"
"OMIM:615285","NEUTROPENIA, SEVERE CONGENITAL, 5, AUTOSOMAL RECESSIVE"
"ORPHA:79474","Atypical Werner syndrome"
"OMIM:616299","LIPOYLTRANSFERASE 1 DEFICIENCY"
"OMIM:614299","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 2 WITH HYPERGLYCINEMIA"
"OMIM:300400","SEVERE COMBINED IMMUNODEFICIENCY, X-LINKED"
"ORPHA:234","Dubin-Johnson syndrome"
"ORPHA:244310","RFT1-CDG"
"OMIM:256040","AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME"
"ORPHA:778","Rett syndrome"
"ORPHA:2040","Congenital bronchobiliary fistula"
"OMIM:180860","SILVER-RUSSELL SYNDROME"
"OMIM:268040","RETINOHEPATOENDOCRINOLOGIC SYNDROME"
"OMIM:603147","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IC"
"OMIM:614156","HYPERBILIVERDINEMIA"
"OMIM:616217","NEPHRONOPHTHISIS 19"
"OMIM:615595","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 19"
"ORPHA:1606","1p36 deletion syndrome"
"ORPHA:2750","Orofaciodigital syndrome type 1"
"OMIM:253200","MUCOPOLYSACCHARIDOSIS TYPE VI"
"OMIM:615182","COMBINED D-2- AND L-2-HYDROXYGLUTARIC ACIDURIA"
"OMIM:253010","MUCOPOLYSACCHARIDOSIS TYPE IVB"
"OMIM:602557","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, SHOHAT TYPE"
"ORPHA:729","Polycythemia vera"
"ORPHA:60","Alpha-1-antitrypsin deficiency"
"ORPHA:210122","Congenital alveolar capillary dysplasia"
"ORPHA:65682","Benign recurrent intrahepatic cholestasis"
"ORPHA:2538","Microgastria-limb reduction defect syndrome"
"ORPHA:93111","Renal cysts and diabetes syndrome"
"OMIM:615559","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III"
"OMIM:181000","SARCOIDOSIS, SUSCEPTIBILITY TO, 1"
"ORPHA:231226","Dominant beta-thalassemia"
"ORPHA:251009","Maternal uniparental disomy of chromosome 1"
"OMIM:604367","LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 3"
"OMIM:615119","CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 2"
"ORPHA:887","VACTERL/VATER association"
"OMIM:616878","METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION"
"OMIM:208540","RENAL-HEPATIC-PANCREATIC DYSPLASIA"
"OMIM:610688","JOUBERT SYNDROME 6"
"OMIM:219721","CYSTIC FIBROSIS WITH HELICOBACTER PYLORI GASTRITIS, MEGALOBLASTICANEMIA, AND MENTAL RETARDATION"
"OMIM:613471","REYNOLDS SYNDROME"
"OMIM:609016","LONG-CHAIN 3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY"
"ORPHA:169090","Combined immunodeficiency due to CRAC channel dysfunction"
"OMIM:269840","SELECTIVE T-CELL DEFECT"
"ORPHA:36412","Hypocomplementemic urticarial vasculitis"
"OMIM:242150","ICHTHYOSIFORM ERYTHRODERMA, CORNEAL INVOLVEMENT, AND DEAFNESS"
"OMIM:266150","PYRUVATE CARBOXYLASE DEFICIENCY"
"ORPHA:3134","SCARF syndrome"
"ORPHA:92","Juvenile idiopathic arthritis"
"ORPHA:263501","COG4-CDG"
"OMIM:613327","LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 4"
"OMIM:206100","ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 1"
"ORPHA:52","Alagille syndrome"
"ORPHA:79456","Diffuse cutaneous mastocytosis"
"ORPHA:422","Idiopathic and/or familial pulmonary arterial hypertension"
"OMIM:300972","IMMUNODEFICIENCY 47"
"OMIM:611490","OSTEOPETROSIS, AUTOSOMAL RECESSIVE 4"
"OMIM:602114","NEPHROPATHY, PROGRESSIVE TUBULOINTERSTITIAL, WITH CHOLESTATIC LIVERDISEASE"
"OMIM:615630","SHORT-RIB THORACIC DYSPLASIA 10 WITH OR WITHOUT POLYDACTYLY"
"OMIM:610198","3-@METHYLGLUTACONIC ACIDURIA, TYPE V"
"OMIM:184705","STEINFELD SYNDROME"
"OMIM:613839","MEGALOBLASTIC ANEMIA DUE TO DIHYDROFOLATE REDUCTASE DEFICIENCY"
"OMIM:203700","MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE)"
"ORPHA:1133","AREDYLD syndrome"
"OMIM:261750","GLYCOGEN STORAGE DISEASE IXB"
"ORPHA:2398","Multiple symmetric lipomatosis"
"OMIM:109720","BILIARY CIRRHOSIS, PRIMARY"
"OMIM:608971","SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE,B CELL-POSITIVE, NK CELL-POSITIVE"
"OMIM:616307","SENIOR-LOKEN SYNDROME 8"
"OMIM:615631","ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE Ib"
"OMIM:615415","RENAL-HEPATIC-PANCREATIC DYSPLASIA 2"
"ORPHA:100078","Ileal neuroendocrine tumor"
"OMIM:610293","GLYCOSYLPHOSPHATIDYLINOSITOL DEFICIENCY"
"OMIM:617397","PSEUDO-TORCH SYNDROME 2"
"ORPHA:343","Hyperimmunoglobulinemia D with periodic fever"
"ORPHA:96123","Monosomy 22"
"ORPHA:3386","American trypanosomiasis"
"ORPHA:90674","Isolated thyroid-stimulating hormone deficiency"
"OMIM:145410","OPITZ GBBB SYNDROME, TYPE II"
"ORPHA:79292","Fish-eye disease"
"ORPHA:3006","Pyridoxine-dependent epilepsy"
"OMIM:277900","WILSON DISEASE"
"ORPHA:2971","Peroxisomal acyl-CoA oxidase deficiency"
"ORPHA:667","Autosomal recessive malignant osteopetrosis"
"OMIM:614592","BENT BONE DYSPLASIA SYNDROME"
"OMIM:616649","SPHEROCYTOSIS, TYPE 2"
"ORPHA:140976","RHYNS syndrome"
"OMIM:210550","BILIARY MALFORMATION WITH RENAL TUBULAR INSUFFICIENCY"
"OMIM:208500","SHORT-RIB THORACIC DYSPLASIA 1 WITH OR WITHOUT POLYDACTYLY"
"OMIM:614924","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 12"
"OMIM:300752","PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED"
"ORPHA:99413","Turner syndrome due to structural X chromosome anomalies"
"ORPHA:220489","Rare hereditary hemochromatosis"
"ORPHA:263494","DPM3-CDG"
"OMIM:615122","LYMPHOPROLIFERATIVE SYNDROME 2"
"OMIM:607625","NIEMANN-PICK DISEASE, TYPE C2"
"OMIM:613101","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 5"
"ORPHA:66646","Cutaneous mastocytosis"
"ORPHA:2924","Isolated polycystic liver disease"
"ORPHA:276580","Autosomal dominant hyperinsulinism due to Kir6.2 deficiency"
"OMIM:210500","BILIARY ATRESIA, EXTRAHEPATIC"
"OMIM:256540","NEURAMINIDASE DEFICIENCY WITH BETA-GALACTOSIDASE DEFICIENCY"
"ORPHA:100085","Primary hepatic neuroendocrine carcinoma"
"OMIM:178500","PULMONARY FIBROSIS, IDIOPATHIC"
"OMIM:160900","MYOTONIC DYSTROPHY 1"
"OMIM:240300","AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA"
"ORPHA:70567","Cholangiocarcinoma"
"OMIM:256810","MITOCHONDRIAL DNA DEPLETION SYNDROME 6 (HEPATOCEREBRAL TYPE)"
"OMIM:601539","PEROXISOME BIOGENESIS DISORDER 1B"
"OMIM:500009","MITOCHONDRIAL MYOPATHY, INFANTILE, TRANSIENT"
"OMIM:269921","SIALURIA"
"OMIM:606054","PROPIONIC ACIDEMIA"
"ORPHA:367","Glycogen storage disease due to glycogen branching enzyme deficiency"
