"Export for HP:0002664"
"Disease id","Disease name"
"OMIM:223350","DOHLE BODIES AND LEUKEMIA"
"OMIM:227646","FANCONI ANEMIA, COMPLEMENTATION GROUP D2"
"ORPHA:2614","Nail-patella syndrome"
"ORPHA:3019","Ramon syndrome"
"OMIM:193670","WHIM SYNDROME"
"OMIM:206550","ANGIOLIPOMATOSIS, FAMILIAL"
"OMIM:131440","MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA"
"OMIM:227650","FANCONI ANEMIA, COMPLEMENTATION GROUP A"
"ORPHA:220489","Rare hereditary hemochromatosis"
"OMIM:194071","MULTIPLE TUMOR-ASSOCIATED CHROMOSOME REGION 1"
"OMIM:194350","WT LIMB-BLOOD SYNDROME"
"ORPHA:2221","Acquired hypertrichosis lanuginosa"
"ORPHA:2612","Linear nevus sebaceus syndrome"
"ORPHA:314621","Duplication of the pituitary gland"
"ORPHA:391","Classic Hodgkin lymphoma"
"OMIM:614385","COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 7"
"ORPHA:251992","Ganglioneuroma"
"OMIM:600145","SACRAL DEFECT WITH ANTERIOR MENINGOCELE"
"ORPHA:100077","Jejunal neuroendocrine tumor"
"ORPHA:79314","L-2-hydroxyglutaric aciduria"
"ORPHA:658","Non-histaminic angioedema"
"ORPHA:69078","Liposarcoma"
"ORPHA:122","Birt-Hogg-Dubé syndrome"
"OMIM:162900","NEVUS, KERATINOCYTIC, NONEPIDERMOLYTIC"
"OMIM:109400","BASAL CELL NEVUS SYNDROME"
"ORPHA:2025","Gingival fibromatosis-facial dysmorphism syndrome"
"ORPHA:35125","Epidermal nevus syndrome"
"OMIM:613860","IMMUNODEFICIENCY DUE TO FICOLIN 3 DEFICIENCY"
"OMIM:136760","FRONTONASAL DYSPLASIA 1"
"OMIM:115310","PARAGANGLIOMAS 4"
"ORPHA:220295","Xeroderma pigmentosum-Cockayne syndrome complex"
"ORPHA:2753","Orofaciodigital syndrome type 4"
"OMIM:148210","KERATITIS-ICHTHYOSIS-DEAFNESS SYNDROME, AUTOSOMAL DOMINANT"
"OMIM:600901","FANCONI ANEMIA, COMPLEMENTATION GROUP E"
"OMIM:613254","TUBEROUS SCLEROSIS 2"
"OMIM:114480","BREAST CANCER"
"OMIM:612359","COWDEN-LIKE SYNDROME"
"OMIM:228560","FIBROMATOSIS, GINGIVAL, WITH DISTINCTIVE FACIES"
"OMIM:300942","CHROMOSOME XQ26.3 DUPLICATION SYNDROME"
"ORPHA:99857","Secondary syringomyelia"
"OMIM:147800","AASE-SMITH SYNDROME I"
"OMIM:615878","CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 4"
"ORPHA:158000","Juvenile xanthogranuloma"
"OMIM:611376","MUNGAN SYNDROME"
"ORPHA:98850","Aggressive systemic mastocytosis"
"OMIM:268210","RHABDOMYOSARCOMA 1"
"ORPHA:388","Hirschsprung disease"
"OMIM:609981","NATURAL KILLER CELL AND GLUCOCORTICOID DEFICIENCY WITH DNA REPAIR DEFECT"
"OMIM:151900","LIPOMATOSIS, MULTIPLE"
"ORPHA:2162","Holoprosencephaly"
"ORPHA:33276","Kaposi sarcoma"
"OMIM:260500","PAPILLOMA OF CHOROID PLEXUS"
"ORPHA:1556","Cutis marmorata telangiectatica congenita"
"OMIM:611962","HUNTER-MACDONALD SYNDROME"
"ORPHA:198","Occipital horn syndrome"
"OMIM:613951","FANCONI ANEMIA, COMPLEMENTATION GROUP P"
"OMIM:156610","SKIN CREASES, CONGENITAL SYMMETRIC CIRCUMFERENTIAL, 1"
"OMIM:175505","POLYPOSIS OF GASTRIC FUNDUS WITHOUT POLYPOSIS COLI"
"ORPHA:1896","EEC syndrome"
"OMIM:215510","CHROMOSOMAL INSTABILITY WITH TISSUE-SPECIFIC RADIOSENSITIVITY"
"OMIM:605827","BASALOID FOLLICULAR HAMARTOMA SYNDROME, GENERALIZED, AUTOSOMAL DOMINANT"
"OMIM:250250","CARTILAGE-HAIR HYPOPLASIA"
"ORPHA:1552","Currarino triad"
"ORPHA:587","Muir-Torre syndrome"
"ORPHA:1221","Cheilitis glandularis"
"ORPHA:654","Nephroblastoma"
"OMIM:182280","SMALL CELL CANCER OF THE LUNG"
"ORPHA:52417","MALT lymphoma"
"ORPHA:252054","Hemangioblastoma"
"OMIM:304150","OCCIPITAL HORN SYNDROME"
"OMIM:254200","MYASTHENIA GRAVIS"
"OMIM:601518","PROSTATE CANCER, HEREDITARY, 1"
"ORPHA:1822","Dysplasia epiphysealis hemimelica"
"ORPHA:2885","Piebald trait-neurologic defects syndrome"
"OMIM:153100","LYMPHEDEMA, HEREDITARY, IA"
"OMIM:601200","PLEUROPULMONARY BLASTOMA"
"ORPHA:424016","Adenocarcinoma of the anal canal"
"OMIM:613884","CHROMOSOME 13q14 DELETION SYNDROME"
"ORPHA:100076","Duodenal neuroendocrine tumor"
"ORPHA:596","X-linked centronuclear myopathy"
"OMIM:194533","ZINC FINGER PROTEIN 35"
"OMIM:274230","THYMOMA, FAMILIAL"
"OMIM:146510","PALLISTER-HALL SYNDROME"
"ORPHA:523","Hereditary leiomyomatosis and renal cell cancer"
"OMIM:608456","FAMILIAL ADENOMATOUS POLYPOSIS, 2"
"OMIM:308100","ICHTHYOSIS, X-LINKED"
"OMIM:222600","DIASTROPHIC DYSPLASIA"
"OMIM:185050","STORAGE POOL PLATELET DISEASE"
"OMIM:614082","FANCONI ANEMIA, COMPLEMENTATION GROUP G"
"OMIM:608837","CARNEY COMPLEX VARIANT"
"ORPHA:2298","Insulin-resistance syndrome type B"
"OMIM:137215","GASTRIC CANCER, HEREDITARY DIFFUSE"
"OMIM:243700","HYPER-IgE RECURRENT INFECTION SYNDROME, AUTOSOMAL RECESSIVE"
"OMIM:607859","ANGIOMA, TUFTED"
"ORPHA:916","Aase-Smith syndrome"
"OMIM:178500","PULMONARY FIBROSIS, IDIOPATHIC"
"ORPHA:97278","PPoma"
"OMIM:617343","HYPERPARATHYROIDISM 4"
"OMIM:149000","KLIPPEL-TRENAUNAY-WEBER SYNDROME"
"ORPHA:99976","Adenocarcinoma of esophagus"
"OMIM:276700","TYROSINEMIA, TYPE I"
"ORPHA:47612","Felty syndrome"
"ORPHA:99977","Squamous cell carcinoma of esophagus"
"ORPHA:2959","Progeria-short stature-pigmented nevi syndrome"
"ORPHA:790","Retinoblastoma"
"ORPHA:1439","Ring chromosome 12 syndrome"
"OMIM:603641","NEUROENDOCRINE CARCINOMA OF SALIVARY GLANDS, SENSORINEURAL HEARINGLOSS, AND ENAMEL HYPOPLASIA"
"ORPHA:90794","Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency"
"OMIM:189980","ABELSON MURINE LEUKEMIA VIRAL ONCOGENE HOMOLOG 1"
"OMIM:194190","WOLF-HIRSCHHORN SYNDROME"
"OMIM:109800","BLADDER CANCER"
"ORPHA:447","Paroxysmal nocturnal hemoglobinuria"
"OMIM:210900","BLOOM SYNDROME"
"ORPHA:793","SAPHO syndrome"
"OMIM:105580","ANAL CANAL CARCINOMACLOACOGENIC CARCINOMA, INCLUDED"
"OMIM:610832","FANCONI ANEMIA, COMPLEMENTATION GROUP N"
"ORPHA:137608","Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome"
"OMIM:202300","ADRENOCORTICAL CARCINOMA, HEREDITARY"
"OMIM:226400","EPIDERMODYSPLASIA VERRUCIFORMIS"
"ORPHA:90790","Congenital lipoid adrenal hyperplasia due to STAR deficency"
"ORPHA:63","Alport syndrome"
"ORPHA:86893","Nodular lymphocyte predominant Hodgkin lymphoma"
"OMIM:171300","PHEOCHROMOCYTOMA"
"ORPHA:721","Gray platelet syndrome"
"ORPHA:99978","Klatskin tumor"
"ORPHA:312","Epidermolytic ichthyosis"
"ORPHA:100082","Neuroendocrine tumor of the anal canal"
"OMIM:175100","FAMILIAL ADENOMATOUS POLYPOSIS 1"
"OMIM:260350","PANCREATIC CANCER"
"OMIM:181030","SALIVARY GLAND ADENOMA, PLEOMORPHIC"
"OMIM:186860","T-CELL LEUKEMIA/LYMPHOMA 4"
"ORPHA:100083","Laryngeal neuroendocrine tumor"
"ORPHA:1962","Exostoses-anetodermia-brachydactyly type E syndrome"
"ORPHA:116","Beckwith-Wiedemann syndrome"
"OMIM:609310","COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 2"
"ORPHA:2807","Papilloma of choroid plexus"
"ORPHA:398189","Focal facial dermal dysplasia type IV"
"OMIM:194070","WILMS TUMOR 1"
"ORPHA:199299","Late-onset isolated ACTH deficiency"
"ORPHA:3408","Upington disease"
"ORPHA:79432","Oculocutaneous albinism type 2"
"ORPHA:3353","Trichodermodysplasia-dental alterations syndrome"
"ORPHA:647","Nijmegen breakage syndrome"
"ORPHA:47","X-linked agammaglobulinemia"
"OMIM:130650","BECKWITH-WIEDEMANN SYNDROME"
"ORPHA:79431","Oculocutaneous albinism type 1A"
"ORPHA:97283","Somatostatinoma"
"ORPHA:99725","Pituitary gigantism"
"ORPHA:217390","Combined immunodeficiency due to DOCK8 deficiency"
"ORPHA:2608","N syndrome"
"ORPHA:97286","Carney-Stratakis syndrome"
"OMIM:150699","LEIOMYOMA, UTERINE"
"OMIM:187040","T-CELL ACUTE LYMPHOCYTIC LEUKEMIA 1"
"ORPHA:100084","Middle ear neuroendocrine tumor"
"OMIM:615225","PALMOPLANTAR CARCINOMA, MULTIPLE SELF-HEALING"
"OMIM:259770","OSTEOPOROSIS-PSEUDOGLIOMA SYNDROME"
"OMIM:615109","COWDEN SYNDROME 6"
"OMIM:613659","GASTRIC CANCERGASTRIC CANCER, INTESTINAL, INCLUDED"
"ORPHA:79501","Punctate palmoplantar keratoderma type 1"
"ORPHA:1555","Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome"
"ORPHA:100081","Neuroendocrine tumor of rectum"
"ORPHA:649","Norrie disease"
"ORPHA:2346","Angioosteohypertrophic syndrome"
"ORPHA:113","Bazex-Dupré-Christol syndrome"
"OMIM:248910","CUTANEOUS MASTOCYTOSIS, CONDUCTIVE HEARING LOSS AND MICROTIA"
"OMIM:113970","BURKITT LYMPHOMA"
"OMIM:312870","SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1"
"ORPHA:79457","Maculopapular cutaneous mastocytosis"
"ORPHA:186","Primary biliary cholangitis"
"OMIM:610474","CAMPTODACTYLY, TALL STATURE, AND HEARING LOSS SYNDROME"
"ORPHA:2760","OSLAM syndrome"
"OMIM:605321","FRONTOOCULAR SYNDROME"
"ORPHA:3071","Costello syndrome"
"ORPHA:2897","Pityriasis rubra pilaris"
"OMIM:300755","AGAMMAGLOBULINEMIA, X-LINKED"
"OMIM:167730","NASOPALPEBRAL LIPOMA-COLOBOMA SYNDROME"
"ORPHA:2481","Neurocutaneous melanocytosis"
"OMIM:615619","CHOLANGIOCARCINOMA"
"OMIM:310465","N SYNDROME"
"ORPHA:3162","Sézary syndrome"
"ORPHA:1571","Knobloch syndrome"
"ORPHA:666","Osteogenesis imperfecta"
"OMIM:153550","CHROMOSOME 5Q DELETION SYNDROME"
"OMIM:600209","EXOSTOSES, MULTIPLE, TYPE III"
"OMIM:175500","POLYPOSIS, SKIN PIGMENTATION, ALOPECIA, AND FINGERNAIL CHANGES"
"ORPHA:846","Alpha-thalassemia"
"ORPHA:2750","Orofaciodigital syndrome type 1"
"OMIM:601811","PREMATURE AGING SYNDROME, OKAMOTO TYPE"
"OMIM:162260","NEUROFIBROMATOSIS, TYPE III, MIXED CENTRAL AND PERIPHERAL"
"ORPHA:240","Léri-Weill dyschondrosteosis"
"OMIM:613347","PANCREATIC CANCER, SUSCEPTIBILITY TO, 2"
"OMIM:115150","CARDIOFACIOCUTANEOUS SYNDROME 1"
"OMIM:112200","BLUE RUBBER BLEB NEVUS"
"ORPHA:576","Mucolipidosis type II"
"ORPHA:530","Lipoid proteinosis"
"ORPHA:521","Chronic myeloid leukemia"
"OMIM:142330","HEPATIC ADENOMAS, FAMILIAL"
"ORPHA:85443","AL amyloidosis"
"OMIM:603471","CITRULLINEMIA, TYPE II, ADULT-ONSET"
"ORPHA:424019","Squamous cell carcinoma of the anal canal"
"ORPHA:54","X-linked recessive ocular albinism"
"ORPHA:97285","Thyroid lymphoma"
"OMIM:277970","WISKOTT-ALDRICH SYNDROME"
"ORPHA:377","Gorlin syndrome"
"OMIM:171420","PHEOCHROMOCYTOMA--ISLET CELL TUMOR SYNDROME"
"ORPHA:3226","Deafness-lymphedema-leukemia syndrome"
"ORPHA:1373","Cataract-aberrant oral frenula-growth delay syndrome"
"OMIM:610644","PALMOPLANTAR HYPERKERATOSIS WITH SQUAMOUS CELL CARCINOMA OF SKIN AND 46,XX SEX REVERSAL"
"ORPHA:79430","Hermansky-Pudlak syndrome"
"OMIM:164330","ODONTOMA-DYSPHAGIA SYNDROME"
"ORPHA:502","Langer-Giedion syndrome"
"OMIM:118330","CHEILITIS GLANDULARIS"
"OMIM:278760","XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F"
"ORPHA:729","Polycythemia vera"
"OMIM:308960","LEUKEMIA, ACUTE, ?X-LINKED"
"OMIM:137575","GIGANTIFORM CEMENTOMA, FAMILIAL"
"OMIM:143400","CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT 2"
"OMIM:614742","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 1"
"OMIM:188550","THYROID CANCER, NONMEDULLARY, 1"
"OMIM:189990","V-MYB AVIAN MYELOBLASTOSIS VIRAL ONCOGENE HOMOLOG"
"ORPHA:783","Rubinstein-Taybi syndrome"
"ORPHA:774","Hereditary hemorrhagic telangiectasia"
"OMIM:268220","RHABDOMYOSARCOMA 2"
"ORPHA:1572","Common variable immunodeficiency"
"OMIM:610543","CHROMOSOME 16p13.3 DELETION SYNDROME"
"ORPHA:221016","Rothmund-Thomson syndrome type 2"
"OMIM:176310","PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 1"
"OMIM:263400","ERYTHROCYTOSIS, FAMILIAL, 2"
"ORPHA:635","Neuroblastoma"
"ORPHA:304","Epidermolysis bullosa simplex"
"OMIM:300943","PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 2"
"OMIM:234800","HEMANGIOMATOSIS, CUTANEOUS, WITH ASSOCIATED FEATURES"
"OMIM:600273","POLYCYSTIC KIDNEY DISEASE, INFANTILE SEVERE, WITH TUBEROUS SCLEROSIS"
"ORPHA:209","Cutis laxa"
"ORPHA:538","Lymphangioleiomyomatosis"
"ORPHA:637","Neurofibromatosis type 2"
"ORPHA:39041","Omenn syndrome"
"ORPHA:39044","Uveal melanoma"
"ORPHA:65682","Benign recurrent intrahepatic cholestasis"
"ORPHA:732","Polymyositis"
"ORPHA:64754","Nevus comedonicus syndrome"
"OMIM:601650","PARAGANGLIOMAS 2"
"OMIM:300448","ALPHA-THALASSEMIA MYELODYSPLASIA SYNDROME"
"OMIM:162300","MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIB"
"OMIM:190345","TRICHOEPITHELIOMAS, MULTIPLE DESMOPLASTIC"
"ORPHA:251909","Pineoblastoma"
"ORPHA:65250","Perineural cyst"
"ORPHA:2108","Hallermann-Streiff syndrome"
"OMIM:304050","AICARDI SYNDROME"
"ORPHA:303","Dystrophic epidermolysis bullosa"
"OMIM:102700","SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE,B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY"
"ORPHA:405","Familial hypocalciuric hypercalcemia"
"OMIM:218600","BALLER-GEROLD SYNDROME"
"ORPHA:2866","Short stature-deafness-neutrophil dysfunction-dysmorphism syndrome"
"ORPHA:90308","Klippel-Trénaunay syndrome"
"OMIM:617053","MIRAGE SYNDROME"
"OMIM:612376","ACUTE PROMYELOCYTIC LEUKEMIA"
"ORPHA:172","Progressive familial intrahepatic cholestasis"
"ORPHA:142","Anaplastic thyroid carcinoma"
"ORPHA:99868","Thymic carcinoma"
"OMIM:614868","T-CELL IMMUNODEFICIENCY, RECURRENT INFECTIONS, AND AUTOIMMUNITY WITHOR WITHOUT CARDIAC MALFORMATIONS"
"OMIM:102200","PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1"
"ORPHA:2045","FLOTCH syndrome"
"OMIM:612219","EWING SARCOMA"
"OMIM:256540","NEURAMINIDASE DEFICIENCY WITH BETA-GALACTOSIDASE DEFICIENCY"
"OMIM:268300","ROBERTS SYNDROME"
"ORPHA:314473","Ovarian fibroma"
"OMIM:161550","NASOPHARYNGEAL CARCINOMA"
"ORPHA:1879","Melorheostosis with osteopoikilosis"
"ORPHA:1449","Ring chromosome 7 syndrome"
"ORPHA:251510","46,XY partial gonadal dysgenesis"
"ORPHA:85138","Addison disease"
"OMIM:606764","GASTROINTESTINAL STROMAL TUMOR"
"OMIM:300854","RENAL CELL CARCINOMA, Xp11-ASSOCIATED"
"OMIM:615134","MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 9"
"ORPHA:100093","Carcinoid syndrome"
"ORPHA:409","Hyperkeratosis lenticularis perstans"
"OMIM:615106","COWDEN SYNDROME 3"
"ORPHA:764","Pyomyositis"
"OMIM:173420","PLATELET DISORDER, UNDEFINED"
"OMIM:194072","WILMS TUMOR, ANIRIDIA, GENITOURINARY ANOMALIES, AND MENTAL RETARDATIONSYNDROME"
"ORPHA:2930","Cronkhite-Canada syndrome"
"OMIM:175050","JUVENILE POLYPOSIS/HEREDITARY HEMORRHAGIC TELANGIECTASIA SYNDROME"
"OMIM:607174","MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO"
"ORPHA:1772","45,X/46,XY mixed gonadal dysgenesis"
"OMIM:166950","TERATOMA, OVARIAN"
"OMIM:180295","RHABDOMYOSARCOMA, EMBRYONAL, 2"
"OMIM:219090","PITUITARY ADENOMA, ACTH-SECRETING"
"OMIM:156240","MESOTHELIOMA, MALIGNANT"
"OMIM:251260","NIJMEGEN BREAKAGE SYNDROME"
"OMIM:191520","UPINGTON DISEASE"
"ORPHA:46724","Cerebral arteriovenous malformation"
"ORPHA:1600","Monosomy 18q"
"OMIM:602501","MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME"
"ORPHA:90342","Xeroderma pigmentosum variant"
"ORPHA:251937","Gangliocytoma"
"OMIM:259500","OSTEOGENIC SARCOMA"
"OMIM:180860","SILVER-RUSSELL SYNDROME"
"OMIM:184500","STEATOCYSTOMA MULTIPLEX"
"ORPHA:293987","Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome"
"ORPHA:1647","Oculocerebrocutaneous syndrome"
"ORPHA:2003","Cleft lip/palate-deafness-sacral lipoma syndrome"
"ORPHA:38","Acrokeratoelastoidosis of Costa"
"OMIM:180200","RETINOBLASTOMA"
"ORPHA:1501","Adrenocortical carcinoma"
"OMIM:209880","CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL"
"ORPHA:861","Treacher-Collins syndrome"
"ORPHA:325345","46,XY ovotesticular disorder of sex development"
"OMIM:223370","DUBOWITZ SYNDROME"
"OMIM:616425","46,XY SEX REVERSAL 10"
"ORPHA:99803","Haddad syndrome"
"OMIM:151640","LIP, HAMARTOMATOUS"
"OMIM:609048","MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 3"
"OMIM:605462","BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1"
"ORPHA:306498","PTEN hamartoma tumor syndrome"
"OMIM:278750","XERODERMA PIGMENTOSUM, VARIANT TYPE"
"OMIM:276300","MISMATCH REPAIR CANCER SYNDROME"
"ORPHA:1832","Lethal osteosclerotic bone dysplasia"
"OMIM:305350","EPIDERMODYSPLASIA VERRUCIFORMIS, X-LINKED"
"ORPHA:437","Hypophosphatemic rickets"
"ORPHA:100085","Primary hepatic neuroendocrine carcinoma"
"OMIM:301050","ALPORT SYNDROME, X-LINKED"
"OMIM:305000","DYSKERATOSIS CONGENITA, X-LINKED"
"OMIM:137800","GLIOMA SUSCEPTIBILITY 1"
"OMIM:610755","MULTIPLE ENDOCRINE NEOPLASIA, TYPE IV"
"ORPHA:100026","Gamma-heavy chain disease"
"ORPHA:93111","Renal cysts and diabetes syndrome"
"OMIM:155720","MELANOMA, UVEAL"
"ORPHA:48686","Primary effusion lymphoma"
"ORPHA:1606","1p36 deletion syndrome"
"ORPHA:144","Lynch syndrome"
"OMIM:109543","B-CELL MALIGNANCY, LOW-GRADE"
"OMIM:175400","POLYPOSIS, INTESTINAL, SCATTERED AND DISCRETE"
"OMIM:614337","COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 4"
"OMIM:217085","CONGENITAL HEART DEFECTS, HAMARTOMAS OF TONGUE, AND POLYSYNDACTYLY"
"ORPHA:357154","Oral submucous fibrosis"
"ORPHA:263665","NK-cell enteropathy"
"ORPHA:168563","46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome"
"OMIM:607812","CRANIOLENTICULOSUTURAL DYSPLASIA"
"OMIM:133700","EXOSTOSES, MULTIPLE, TYPE I"
"OMIM:154800","MAST CELL DISEASE"
"ORPHA:100080","Neuroendocrine tumor of the colon"
"ORPHA:163634","Maffucci syndrome"
"ORPHA:85198","Dysspondyloenchondromatosis"
"ORPHA:902","Werner syndrome"
"OMIM:601321","NEUROFIBROMATOSIS-NOONAN SYNDROME"
"OMIM:600630","UV-SENSITIVE SYNDROME 1"
"ORPHA:168816","Peritoneal cystic mesothelioma"
"ORPHA:168811","Malignant peritoneal mesothelioma"
"ORPHA:906","Wiskott-Aldrich syndrome"
"OMIM:123500","CROUZON SYNDROME"
"DECIPHER:35","WAGR 11p13 deletion syndrome"
"OMIM:604314","BLEPHAROPHIMOSIS WITH FACIAL AND GENITAL ANOMALIES AND MENTAL RETARDATION"
"ORPHA:821","Sotos syndrome"
"OMIM:158320","MUIR-TORRE SYNDROME"
"OMIM:605074","RENAL CELL CARCINOMA, PAPILLARY, 1"
"ORPHA:99892","ACTH-dependent Cushing syndrome"
"OMIM:234810","PULMONARY VENOOCCLUSIVE DISEASE 2, AUTOSOMAL RECESSIVE"
"ORPHA:2791","Otodental syndrome"
"ORPHA:276280","Hemihyperplasia-multiple lipomatosis syndrome"
"OMIM:277900","WILSON DISEASE"
"OMIM:176690","PROGEROID SHORT STATURE WITH PIGMENTED NEVI"
"OMIM:176960","PROTEIN KINASE C, ALPHA"
"OMIM:617100","FAMILIAL ADENOMATOUS POLYPOSIS 4"
"ORPHA:171836","Amelogenesis imperfecta-gingival hyperplasia syndrome"
"OMIM:247640","LYMPHOBLASTIC LEUKEMIA, ACUTE, WITH LYMPHOMATOUS FEATURES"
"OMIM:230800","GAUCHER DISEASE, TYPE I"
"OMIM:235200","HEMOCHROMATOSIS, TYPE 1"
"ORPHA:2215","Multiple pterygium-malignant hyperthermia syndrome"
"ORPHA:231625","Adrenocortical carcinoma with pure aldosterone hypersecretion"
"ORPHA:79455","Cutaneous mastocytoma"
"OMIM:151400","LEUKEMIA, CHRONIC LYMPHOCYTIC"
"ORPHA:36204","Intestinal lymphangiectasia"
"ORPHA:90362","Primary intestinal lymphangiectasia"
"OMIM:615670","SCHWANNOMATOSIS 2"
"ORPHA:562","McCune-Albright syndrome"
"OMIM:182000","KERATOSIS, SEBORRHEIC"
"OMIM:167000","OVARIAN CANCEROVARIAN CANCER, EPITHELIAL, INCLUDED"
"OMIM:163200","SCHIMMELPENNING-FEUERSTEIN-MIMS SYNDROME"
"OMIM:612229","COLORECTAL CANCER, SUSCEPTIBILITY TO, 3"
"ORPHA:251076","8p23.1 duplication syndrome"
"OMIM:186960","T-CELL LEUKEMIA/LYMPHOMA 1A"
"OMIM:269860","SHORT-RIB THORACIC DYSPLASIA 12"
"ORPHA:2314","Autosomal dominant hyper-IgE syndrome"
"OMIM:194090","WILMS TUMOR 3"
"ORPHA:678","Papillon-Lefèvre syndrome"
"ORPHA:300373","Familial infantile gigantism"
"OMIM:155700","MELANOMA, MALIGNANT FAMILIAL INTRAOCULAR"
"OMIM:233420","46,XY SEX REVERSAL 7"
"OMIM:117800","EAR WAX, WET/DRY"
"OMIM:171400","MULTIPLE ENDOCRINE NEOPLASIA, TYPE IIA"
"OMIM:208900","ATAXIA-TELANGIECTASIA"
"OMIM:156250","METACHONDROMATOSIS"
