"Export for HP:0000478"
"Disease id","Disease name"
"OMIM:218649","CRANIOSYNOSTOSIS-MENTAL RETARDATION SYNDROME OF LIN AND GETTIG"
"OMIM:605549","CONE-ROD DYSTROPHY 8"
"OMIM:616549","KLIPPEL-FEIL SYNDROME 4, AUTOSOMAL RECESSIVE, WITH NEMALINE MYOPATHY AND FACIAL DYSMORPHISM"
"OMIM:120100","FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 1"
"OMIM:251270","MICROCEPHALY AND CHORIORETINOPATHY, AUTOSOMAL RECESSIVE, 1"
"OMIM:540000","MITOCHONDRIAL MYOPATHY, ENCEPHALOPATHY, LACTIC ACIDOSIS, AND STROKE-LIKE EPISODES"
"OMIM:614381","LEUKODYSTROPHY, HYPOMYELINATING, 8, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM"
"OMIM:216820","COLOBOMA, OCULAR, AUTOSOMAL RECESSIVE"
"OMIM:230200","GALACTOKINASE DEFICIENCY"
"OMIM:242500","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4B"
"ORPHA:37","Acrodermatitis enteropathica"
"ORPHA:2075","Genitopalatocardiac syndrome"
"OMIM:277150","VAN BOGAERT-HOZAY SYNDROME"
"OMIM:604173","POIKILODERMA WITH NEUTROPENIA"
"ORPHA:293948","1p21.3 microdeletion syndrome"
"ORPHA:207","Crouzon disease"
"OMIM:608895","MACULAR DEGENERATION, AGE-RELATED, 3"
"OMIM:300779","CORNEAL DYSTROPHY, ENDOTHELIAL, X-LINKED"
"OMIM:615560","OTOFACIOCERVICAL SYNDROME 2"
"OMIM:188025","THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE"
"ORPHA:40366","Acitretin/etretinate embryopathy"
"ORPHA:71493","Familial thrombocytosis"
"OMIM:616789","MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS"
"ORPHA:1834","Axial mesodermal dysplasia spectrum"
"OMIM:601152","HEREDITARY MOTOR AND SENSORY NEUROPATHY VI"
"OMIM:252605","MUCOLIPIDOSIS III GAMMA"
"ORPHA:598","Multiminicore myopathy"
"OMIM:614105","METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY"
"ORPHA:300536","DDOST-CDG"
"ORPHA:85276","X-linked intellectual disability, Armfield type"
"OMIM:616370","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 4"
"OMIM:264420","FUNDUS DYSTROPHY, PSEUDOINFLAMMATORY, RECESSIVE FORM"
"OMIM:277720","WHISTLING FACE SYNDROME, RECESSIVE FORM"
"OMIM:300850","MENTAL RETARDATION, X-LINKED 90"
"OMIM:607684","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2E"
"OMIM:222448","DONNAI-BARROW SYNDROME"
"OMIM:600907","ENAMEL HYPOPLASIA, CATARACTS, AND AQUEDUCTAL STENOSIS"
"OMIM:611431","LEGIUS SYNDROME"
"OMIM:300519","MENTAL RETARDATION, X-LINKED, SYNDROMIC, MARTIN-PROBST TYPE"
"OMIM:617339","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 51"
"ORPHA:137902","Isolated optic nerve hypoplasia"
"ORPHA:79242","Holocarboxylase synthetase deficiency"
"ORPHA:783","Rubinstein-Taybi syndrome"
"ORPHA:268249","Mycophenolate mofetil embryopathy"
"ORPHA:2776","Autosomal recessive distal osteolysis syndrome"
"OMIM:615578","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 18"
"ORPHA:673","Malaria"
"OMIM:607616","NIEMANN-PICK DISEASE, TYPE B"
"ORPHA:1488","Cooper-Jabs syndrome"
"ORPHA:86909","Myoclonic epilepsy of infancy"
"OMIM:607595","BRAIN SMALL VESSEL DISEASE WITH OR WITHOUT OCULAR ANOMALIES"
"OMIM:211960","CAMPTODACTYLY WITH MUSCULAR HYPOPLASIA, SKELETAL DYSPLASIA, AND ABNORMALPALMAR CREASES"
"OMIM:179618","RECOVERIN"
"OMIM:183900","SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA"
"OMIM:606851","CREE MENTAL RETARDATION SYNDROME"
"OMIM:306955","HETEROTAXY, VISCERAL, 1, X-LINKED"
"ORPHA:1439","Ring chromosome 12 syndrome"
"ORPHA:1292","Brachymorphism-onychodysplasia-dysphalangism syndrome"
"OMIM:136760","FRONTONASAL DYSPLASIA 1"
"OMIM:137760","GLAUCOMA, PRIMARY OPEN ANGLE"
"OMIM:616428","MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 10"
"ORPHA:2617","Bird headed-dwarfism, Montreal type"
"OMIM:607323","DUANE-RADIAL RAY SYNDROME"
"ORPHA:93325","Autosomal dominant Kenny-Caffey syndrome"
"ORPHA:3166","Sialuria"
"ORPHA:2017","Sternal cleft"
"ORPHA:79474","Atypical Werner syndrome"
"ORPHA:95","Friedreich ataxia"
"ORPHA:170","Woolly hair"
"OMIM:200400","ACHALASIA, FAMILIAL ESOPHAGEAL"
"ORPHA:1243","Best vitelliform macular dystrophy"
"OMIM:614830","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 8"
"ORPHA:411590","Wolfram-like syndrome"
"ORPHA:1307","Distal limb deficiencies-micrognathia syndrome"
"OMIM:615217","ATAXIA-OCULOMOTOR APRAXIA 3"
"OMIM:615663","WARBURG MICRO SYNDROME 4"
"ORPHA:2705","Oculocerebral dysplasia"
"OMIM:225755","ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION"
"OMIM:309580","MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1"
"ORPHA:73272","Growth delay due to insulin-like growth factor type 1 deficiency"
"OMIM:112240","COLE-CARPENTER SYNDROME 1"
"OMIM:615182","COMBINED D-2- AND L-2-HYDROXYGLUTARIC ACIDURIA"
"ORPHA:1636","Distal monosomy 7q36"
"OMIM:400004","RETINITIS PIGMENTOSA, Y-LINKED"
"OMIM:613150","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 2"
"OMIM:181000","SARCOIDOSIS, SUSCEPTIBILITY TO, 1"
"ORPHA:3205","Sturge-Weber syndrome"
"ORPHA:251009","Maternal uniparental disomy of chromosome 1"
"OMIM:180070","RETINAL NONATTACHMENT AND FALCIFORM DETACHMENT"
"OMIM:605361","SPINOCEREBELLAR ATAXIA 14"
"ORPHA:857","Townes-Brocks syndrome"
"OMIM:616393","MENTAL RETARDATION, AUTOSOMAL DOMINANT 38"
"OMIM:616171","MICROCEPHALY AND CHORIORETINOPATHY, AUTOSOMAL RECESSIVE, 2"
"OMIM:612731","FACIOCARDIOMELIC SYNDROME"
"ORPHA:2556","Microphthalmia with linear skin defects syndrome"
"ORPHA:250984","Autosomal recessive Stickler syndrome"
"OMIM:300978","MENTAL RETARDATION, X-LINKED 61"
"OMIM:204200","CEROID LIPOFUSCINOSIS, NEURONAL, 3"
"OMIM:248200","STARGARDT DISEASE 1"
"ORPHA:990","Agnathia-holoprosencephaly-situs inversus syndrome"
"ORPHA:1598","Monosomy 18p"
"OMIM:616878","METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION"
"ORPHA:573","Monilethrix"
"OMIM:616325","MYASTHENIC SYNDROME, CONGENITAL, 9, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"ORPHA:98976","Congenital glaucoma"
"ORPHA:217385","17p13.3 microduplication syndrome"
"ORPHA:79277","Congenital erythropoietic porphyria"
"OMIM:607872","CHROMOSOME 1P36 DELETION SYNDROME"
"OMIM:211770","CAHMR SYNDROME"
"OMIM:607225","SPASTIC PARALYSIS, INFANTILE-ONSET ASCENDING"
"ORPHA:75378","Oligocone trichromacy"
"OMIM:600975","GLAUCOMA 3, PRIMARY INFANTILE, B"
"OMIM:300864","CEREBRAL-CEREBELLAR-COLOBOMA SYNDROME, X-LINKED"
"ORPHA:3305","Tetraploidy"
"OMIM:309585","WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME"
"OMIM:224050","CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 1"
"OMIM:601067","USHER SYNDROME, TYPE ID"
"OMIM:123000","CRANIOMETAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT"
"OMIM:604757","CRANIOSYNOSTOSIS 2"
"ORPHA:99735","Myotonia permanens"
"OMIM:236270","HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, CBLE COMPLEMENTATION TYPE"
"OMIM:246000","LEG, ABSENCE DEFORMITY OF, WITH CONGENITAL CATARACT"
"OMIM:617023","RETINITIS PIGMENTOSA 75"
"OMIM:268000","RETINITIS PIGMENTOSA"
"ORPHA:2885","Piebald trait-neurologic defects syndrome"
"OMIM:609637","HOLOPROSENCEPHALY 5"
"OMIM:302700","CEREBRAL SCLEROSIS, DIFFUSE, SCHOLZ TYPE"
"OMIM:613834","MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME"
"ORPHA:168549","Axial spondylometaphyseal dysplasia"
"ORPHA:2508","Corpus callosum agenesis-abnormal genitalia syndrome"
"OMIM:613848","OSTEOGENESIS IMPERFECTA, TYPE X"
"ORPHA:251623","Pituicytoma"
"OMIM:165150","OPHTHALMOPLEGIA, PROGRESSIVE, WITH SCROTAL TONGUE AND MENTAL DEFICIENCY"
"OMIM:193220","VITREORETINOCHOROIDOPATHY"
"OMIM:610968","OSTEOGENESIS IMPERFECTA, TYPE XI"
"ORPHA:2815","Spastic paraparesis-deafness syndrome"
