"Export for HP:0025031"
"Disease id","Disease name"
"OMIM:228100","VISCERAL STEATOSIS, CONGENITAL"
"OMIM:254940","CAREY-FINEMAN-ZITER SYNDROME"
"ORPHA:3287","Takayasu arteritis"
"ORPHA:654","Nephroblastoma"
"ORPHA:252054","Hemangioblastoma"
"ORPHA:3016","Absent radius-anogenital anomalies syndrome"
"ORPHA:1425","Desbuquois syndrome"
"OMIM:600072","FATAL FAMILIAL INSOMNIA"
"ORPHA:324","Fabry disease"
"ORPHA:231580","Primary unilateral adrenal hyperplasia"
"OMIM:307030","GLYCEROL KINASE DEFICIENCY"
"ORPHA:2021","Fibrochondrogenesis"
"OMIM:616975","NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART"
"ORPHA:199","Cornelia de Lange syndrome"
"ORPHA:247257","Inhalational anthrax"
"OMIM:308600","JAUNDICE, FAMILIAL OBSTRUCTIVE, OF INFANCY"
"OMIM:612776","HYPOGLOSSIA WITH SITUS INVERSUS"
"OMIM:615945","SPINOCEREBELLAR ATAXIA 37"
"ORPHA:85446","Wild type ABeta2M amyloidosis"
"OMIM:271500","SPLENOPORTAL VASCULAR ANOMALIES"
"OMIM:614972","CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY 3"
"OMIM:300388","POLYMICROGYRIA, BILATERAL PERISYLVIAN"
"ORPHA:319251","Rift valley fever"
"OMIM:614871","PEROXISOME BIOGENESIS DISORDER 6B"
"OMIM:606164","DIAMOND-BLACKFAN ANEMIA 15 WITH MANDIBULOFACIAL DYSOSTOSIS"
"ORPHA:989","Hypoglossia-hypodactyly syndrome"
"ORPHA:1037","Arthrogryposis multiplex congenita"
"OMIM:610313","COLD-INDUCED SWEATING SYNDROME 2"
"ORPHA:2686","Cyclic neutropenia"
"OMIM:201000","CARPENTER SYNDROME 1"
"OMIM:125800","DIABETES INSIPIDUS, NEPHROGENIC, AUTOSOMAL"
"ORPHA:1764","Familial dysautonomia"
"OMIM:615918","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 21"
"ORPHA:178475","Wound botulism"
"ORPHA:2298","Insulin-resistance syndrome type B"
"OMIM:182210","SHPRINTZEN OMPHALOCELE SYNDROME"
"OMIM:606054","PROPIONIC ACIDEMIA"
"OMIM:613803","MEIER-GORLIN SYNDROME 3"
"OMIM:613135","PARKINSONISM-DYSTONIA, INFANTILE"
"OMIM:157640","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 1"
"OMIM:178500","PULMONARY FIBROSIS, IDIOPATHIC"
"OMIM:181750","SCLERODERMA, FAMILIAL PROGRESSIVE"
"OMIM:611719","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 5"
"ORPHA:33402","Pediatric hepatocellular carcinoma"
"ORPHA:61","Alpha-mannosidosis"
"ORPHA:52","Alagille syndrome"
"OMIM:276700","TYROSINEMIA, TYPE I"
"OMIM:261800","PIERRE ROBIN SYNDROME"
"OMIM:101200","APERT SYNDROME"
"ORPHA:1438","Ring chromosome 10 syndrome"
"OMIM:223900","NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE III"
"OMIM:118830","CHYLOMICRONEMIA, FAMILIAL, DUE TO CIRCULATING INHIBITOR OF LIPOPROTEINLIPASE"
"DECIPHER:42","Cat-Eye Syndrome (Type I)"
"ORPHA:64","Alström syndrome"
"ORPHA:95494","Combined pituitary hormone deficiencies, genetic forms"
"ORPHA:1437","Ring chromosome 1 syndrome"
"OMIM:616875","CEREBELLAR ATROPHY, VISUAL IMPAIRMENT, AND PSYCHOMOTOR RETARDATION"
"OMIM:194190","WOLF-HIRSCHHORN SYNDROME"
"OMIM:250410","RETINITIS PIGMENTOSA WITH OR WITHOUT SKELETAL ANOMALIES"
"ORPHA:300298","Severe congenital hypochromic anemia with ringed sideroblasts"
"OMIM:614044","TRYPSINOGEN DEFICIENCY"
"ORPHA:728","Relapsing polychondritis"
"OMIM:613989","DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 2"
"OMIM:616287","LETHAL CONGENITAL CONTRACTURE SYNDROME 8"
"OMIM:616331","ROBINOW SYNDROME, AUTOSOMAL DOMINANT 2"
"ORPHA:79303","Congenital bile acid synthesis defect type 2"
"OMIM:239850","HYPERTRICHOTIC OSTEOCHONDRODYSPLASIA"
"OMIM:606367","IMMUNODEFICIENCY 41 WITH LYMPHOPROLIFERATION AND AUTOIMMUNITY"
"ORPHA:63","Alport syndrome"
"ORPHA:178478","Infant botulism"
"ORPHA:721","Gray platelet syndrome"
"OMIM:235550","HEPATIC VENOOCCLUSIVE DISEASE WITH IMMUNODEFICIENCY"
"ORPHA:312","Epidermolytic ichthyosis"
"OMIM:175100","FAMILIAL ADENOMATOUS POLYPOSIS 1"
"OMIM:253260","BIOTINIDASE DEFICIENCY"
"ORPHA:727","Microscopic polyangiitis"
"OMIM:260350","PANCREATIC CANCER"
"ORPHA:709","Peters plus syndrome"
"ORPHA:436174","Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome"
"OMIM:603553","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2"
"ORPHA:1436","Skeletal dysplasia-intellectual disability syndrome"
"OMIM:201450","ACYL-COA DEHYDROGENASE, MEDIUM-CHAIN, DEFICIENCY OF"
"OMIM:250620","3-HYDROXYISOBUTYRYL-COA HYDROLASE DEFICIENCY"
"OMIM:617068","PORTAL HYPERTENSION, NONCIRRHOTIC"
"ORPHA:79302","Congenital bile acid synthesis defect type 3"
"ORPHA:251912","Pineocytoma"
"OMIM:612233","LEUKODYSTROPHY, HYPOMYELINATING, 4"
"ORPHA:199299","Late-onset isolated ACTH deficiency"
"ORPHA:1101","Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome"
"ORPHA:63260","Craniorachischisis"
"OMIM:273680","THANATOPHORIC DYSPLASIA, GLASGOW VARIANT"
"OMIM:306900","HEMOPHILIA B"
"OMIM:212720","MARTSOLF SYNDROME"
"OMIM:300966","MENTAL RETARDATION, X-LINKED, SYNDROMIC 33"
"OMIM:269840","SELECTIVE T-CELL DEFECT"
"ORPHA:647","Nijmegen breakage syndrome"
"ORPHA:47","X-linked agammaglobulinemia"
"OMIM:616489","GROWTH RESTRICTION, SEVERE, WITH DISTINCTIVE FACIES"
"OMIM:130650","BECKWITH-WIEDEMANN SYNDROME"
"OMIM:613610","CRANIOECTODERMAL DYSPLASIA 2"
"OMIM:608763","EHLERS-DANLOS SYNDROME, BEASLEY-COHEN TYPE"
"ORPHA:646","Niemann-Pick disease type C"
"OMIM:612132","ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH T-CELL IMMUNODEFICIENCY, AUTOSOMALDOMINANT"
"OMIM:193700","ARTHROGRYPOSIS, DISTAL, TYPE 2A"
"OMIM:206100","ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 1"
"OMIM:613328","ROIFMAN-CHITAYAT SYNDROME"
"OMIM:613870","HIRSCHSPRUNG DISEASE, CARDIAC DEFECTS, AND AUTONOMIC DYSFUNCTION"
"ORPHA:314811","Short stature due to GHSR deficiency"
"OMIM:300635","LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 2"
"OMIM:226730","EPIDERMOLYSIS BULLOSA JUNCTIONALIS WITH PYLORIC ATRESIA"
"OMIM:615109","COWDEN SYNDROME 6"
"OMIM:610828","HOLOPROSENCEPHALY 7"
"OMIM:613659","GASTRIC CANCERGASTRIC CANCER, INTESTINAL, INCLUDED"
"ORPHA:44","Neonatal adrenoleukodystrophy"
"ORPHA:26790","Pseudomyxoma peritonei"
"OMIM:105600","ANEMIA, DYSERYTHROPOIETIC CONGENITAL, TYPE III"
"ORPHA:974","Adams-Oliver syndrome"
"OMIM:617050","HERMANSKY-PUDLAK SYNDROME 10"
"OMIM:614265","COMBINED MALONIC AND METHYLMALONIC ACIDURIA"
"OMIM:610965","XFE PROGEROID SYNDROME"
"ORPHA:2346","Angioosteohypertrophic syndrome"
"ORPHA:411777","Generalized eruptive keratoacanthoma"
"OMIM:251300","GALLOWAY-MOWAT SYNDROME"
"OMIM:158300","ARTHROGRYPOSIS, DISTAL, TYPE 7"
"OMIM:605711","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1"
"OMIM:105830","ANGELMAN SYNDROME"
"OMIM:258450","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS,AUTOSOMAL RECESSIVE"
"OMIM:312870","SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1"
"OMIM:213300","JOUBERT SYNDROME 1"
"OMIM:300864","CEREBRAL-CEREBELLAR-COLOBOMA SYNDROME, X-LINKED"
"ORPHA:314","Erythroderma desquamativum"
"OMIM:109130","AXIAL OSTEOMALACIA"
"OMIM:230200","GALACTOKINASE DEFICIENCY"
"ORPHA:186","Primary biliary cholangitis"
"OMIM:610250","SPASTIC PARAPLEGIA 31, AUTOSOMAL DOMINANT"
"ORPHA:575","Muckle-Wells syndrome"
"ORPHA:217335","RIN2 syndrome"
"ORPHA:702","Pelizaeus-Merzbacher disease"
"ORPHA:1834","Axial mesodermal dysplasia spectrum"
"OMIM:130090","EHLERS-DANLOS SYNDROME, AUTOSOMAL DOMINANT, TYPE UNSPECIFIED"
"OMIM:273395","TETRAAMELIA, AUTOSOMAL RECESSIVE"
"OMIM:300755","AGAMMAGLOBULINEMIA, X-LINKED"
"OMIM:231690","GLUTARIC ACIDURIA III"
"ORPHA:276575","Autosomal dominant hyperinsulinism due to SUR1 deficiency"
"OMIM:616682","SEIZURES, SCOLIOSIS, AND MACROCEPHALY SYNDROME"
"OMIM:616900","HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 3"
"OMIM:123790","BEARE-STEVENSON CUTIS GYRATA SYNDROME"
"OMIM:603554","OMENN SYNDROME"
"ORPHA:666","Osteogenesis imperfecta"
"ORPHA:3342","Arterial tortuosity syndrome"
"ORPHA:657","Congenital isolated hyperinsulinism"
"OMIM:614338","PANCREATIC LIPASE DEFICIENCY"
"ORPHA:584","Mucopolysaccharidosis type 7"
"OMIM:305450","OPITZ-KAVEGGIA SYNDROME"
"OMIM:608643","AROMATIC L-AMINO ACID DECARBOXYLASE DEFICIENCY"
"ORPHA:2750","Orofaciodigital syndrome type 1"
"OMIM:236670","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 1"
"OMIM:608809","LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA"
"OMIM:133020","ERYTHERMALGIA, PRIMARY"
"OMIM:615238","LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 5"
"ORPHA:261222","Distal 16p11.2 microdeletion syndrome"
"OMIM:613347","PANCREATIC CANCER, SUSCEPTIBILITY TO, 2"
"OMIM:137100","IMMUNOGLOBULIN A DEFICIENCY 1"
"OMIM:601277","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4A"
"OMIM:602782","HISTIOCYTOSIS-LYMPHADENOPATHY PLUS SYNDROME"
"OMIM:300048","INTESTINAL PSEUDOOBSTRUCTION, NEURONAL, CHRONIC IDIOPATHIC, X-LINKED"
"OMIM:614063","N-ACETYLASPARTATE DEFICIENCY"
"OMIM:613291","BILE ACID MALABSORPTION, PRIMARY"
"ORPHA:585","Multiple sulfatase deficiency"
"ORPHA:576","Mucolipidosis type II"
"OMIM:176270","PRADER-WILLI SYNDROME"
"OMIM:615119","CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 2"
"ORPHA:276556","Hyperinsulinism due to UCP2 deficiency"
"OMIM:300580","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION, X-LINKED"
"OMIM:615926","WEBB-DATTANI SYNDROME"
"OMIM:301040","ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED"
"ORPHA:85443","AL amyloidosis"
"OMIM:603471","CITRULLINEMIA, TYPE II, ADULT-ONSET"
"OMIM:237800","HYPERBILIRUBINEMIA, SHUNT, PRIMARY"
"OMIM:613759","INFECTIONS, RECURRENT, WITH ENCEPHALOPATHY, HEPATIC DYSFUNCTION, ANDCARDIOVASCULAR MALFORMATIONS"
"OMIM:615009","SCHUURS-HOEIJMAKERS SYNDROME"
"ORPHA:98870","Congenital dyserythropoietic anemia type III"
"OMIM:233500","GORLIN-CHAUDHRY-MOSS SYNDROME"
"ORPHA:1762","Trisomy Xq28"
"OMIM:614457","ICHTHYOSIS, SPASTIC QUADRIPLEGIA, AND MENTAL RETARDATION"
"ORPHA:178487","Adult intestinal botulism"
"OMIM:607872","CHROMOSOME 1P36 DELETION SYNDROME"
"OMIM:184250","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE"
"OMIM:271400","ASPLENIA, ISOLATED CONGENITAL"
"OMIM:277970","WISKOTT-ALDRICH SYNDROME"
"ORPHA:96097","Distal trisomy 5q"
"ORPHA:991","PAGOD syndrome"
"OMIM:615834","MENTAL RETARDATION, AUTOSOMAL DOMINANT 26"
"ORPHA:1373","Cataract-aberrant oral frenula-growth delay syndrome"
"OMIM:300672","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2"
"OMIM:157300","MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1"
"OMIM:613282","FATTY LIVER DISEASE, NONALCOHOLIC, SUSCEPTIBILITY TO, 1"
"ORPHA:261304","Paternal 20q13.2q13.3 microdeletion syndrome"
"ORPHA:1699","Trisomy 12p"
"ORPHA:648","Noonan syndrome"
"OMIM:242860","IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME1"
"ORPHA:2345","Isolated Klippel-Feil syndrome"
"ORPHA:220497","Joubert syndrome with renal defect"
"ORPHA:729","Polycythemia vera"
"OMIM:607459","SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS"
"ORPHA:2408","Lowe-Kohn-Cohen syndrome"
"OMIM:608836","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL"
"OMIM:243320","INTRINSIC FACTOR AND R BINDER, COMBINED CONGENITAL DEFICIENCY OF"
"OMIM:164500","SPINOCEREBELLAR ATAXIA 7 OPCA III OPCA WITH RETINAL DEGENERATION OPCA WITH MACULAR DEGENERATION AND EXTERNAL OPHTHALMOPLEGIA AUTOSOMAL DOMINANT CEREBELLAR ATAXIA, TYPE II ADCA, TYPE II"
"ORPHA:1807","Focal facial dermal dysplasia type III"
"OMIM:203800","ALSTROM SYNDROME"
"ORPHA:1292","Brachymorphism-onychodysplasia-dysphalangism syndrome"
"ORPHA:435638","3p25.3 microdeletion syndrome"
"OMIM:614870","PEROXISOME BIOGENESIS DISORDER 6A (ZELLWEGER)"
"OMIM:606156","SENER SYNDROME"
"OMIM:208150","FETAL AKINESIA DEFORMATION SEQUENCE"
"OMIM:614742","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 1"
"ORPHA:3027","Caudal regression sequence"
"ORPHA:94090","Pseudohypoparathyroidism type 2"
"OMIM:300100","ADRENOLEUKODYSTROPHY"
"OMIM:616866","SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 1"
"OMIM:617406","BARDET-BIEDL SYNDROME 21"
"OMIM:260450","PANCREATIC INSUFFICIENCY, COMBINED EXOCRINE"
"OMIM:261515","D-BIFUNCTIONAL PROTEIN DEFICIENCY"
"OMIM:610543","CHROMOSOME 16p13.3 DELETION SYNDROME"
"OMIM:615935","PANCREATIC AGENESIS 2"
"ORPHA:1901","Ehlers-Danlos syndrome, dermatosparaxis type"
"ORPHA:71","Chylomicron retention disease"
"ORPHA:79168","Disorder of bile acid synthesis"
"OMIM:263750","POSTAXIAL ACROFACIAL DYSOSTOSIS"
"OMIM:617159","SIFRIM-HITZ-WEISS SYNDROME"
"OMIM:614699","IMMUNODEFICIENCY, COMMON VARIABLE, 7"
"ORPHA:304","Epidermolysis bullosa simplex"
"OMIM:300882","CORNELIA DE LANGE SYNDROME 5"
"OMIM:615512","TRIOSEPHOSPHATE ISOMERASE DEFICIENCY"
"OMIM:617452","INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES"
"ORPHA:99832","Resistance to thyrotropin-releasing hormone syndrome"
"OMIM:267700","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 1"
"ORPHA:273","Steinert myotonic dystrophy"
"OMIM:200450","ACHALASIA-MICROCEPHALY SYNDROME"
"ORPHA:2274","Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome"
"ORPHA:306","Benign familial infantile epilepsy"
"OMIM:252010","MITOCHONDRIAL COMPLEX I DEFICIENCY"
"OMIM:253270","HOLOCARBOXYLASE SYNTHETASE DEFICIENCY"
"OMIM:200100","ABETALIPOPROTEINEMIA"
"OMIM:107100","ANORECTAL ANOMALIES"
"OMIM:616744","AUTOINFLAMMATORY SYNDROME, FAMILIAL, BEHCET-LIKE"
"ORPHA:732","Polymyositis"
"ORPHA:176","Non-rhizomelic chondrodysplasia punctata"
"OMIM:615862","NEPHRONOPHTHISIS 18"
"OMIM:266250","RADICULONEUROPATHY, FATAL NEONATAL"
"ORPHA:306550","FADD-related immunodeficiency"
"ORPHA:277","Severe combined immunodeficiency due to adenosine deaminase deficiency"
"OMIM:614602","TRICHOHEPATOENTERIC SYNDROME 2"
"ORPHA:158684","Epidermolysis bullosa simplex with pyloric atresia"
"ORPHA:65250","Perineural cyst"
"ORPHA:2108","Hallermann-Streiff syndrome"
"ORPHA:261250","16q24.3 microdeletion syndrome"
"OMIM:271520","SPONDYLOCOSTAL DYSOSTOSIS WITH ANAL ATRESIA AND UROGENITAL ANOMALIES"
"ORPHA:303","Dystrophic epidermolysis bullosa"
"OMIM:616479","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2"
"OMIM:257220","NIEMANN-PICK DISEASE, TYPE C1"
"ORPHA:405","Familial hypocalciuric hypercalcemia"
"ORPHA:210136","Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome"
"OMIM:218600","BALLER-GEROLD SYNDROME"
"OMIM:616321","MYASTHENIC SYNDROME, CONGENITAL, 3A, SLOW-CHANNEL"
"ORPHA:90308","Klippel-Trénaunay syndrome"
"ORPHA:96167","Recombinant 8 syndrome"
"ORPHA:226295","Primary congenital hypothyroidism"
"ORPHA:100024","Mu-heavy chain disease"
"OMIM:262800","PLASMA CLOT RETRACTION FACTOR, DEFICIENCY OF"
"OMIM:185070","STORMORKEN SYNDROME"
"OMIM:600649","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE"
