"Export for HP:0000119"
"Disease id","Disease name"
"OMIM:264300","17-@BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY"
"DECIPHER:81","15q26 overgrowth syndrome"
"OMIM:612666","DUAL SERINE/THREONINE AND TYROSINE PROTEIN KINASE"
"ORPHA:1358","Carey-Fineman-Ziter syndrome"
"ORPHA:325124","Testicular agenesis"
"ORPHA:83453","Vulvovaginal gingival syndrome"
"OMIM:201000","CARPENTER SYNDROME 1"
"OMIM:243310","BARAITSER-WINTER SYNDROME 1"
"OMIM:125800","DIABETES INSIPIDUS, NEPHROGENIC, AUTOSOMAL"
"ORPHA:1764","Familial dysautonomia"
"ORPHA:582","Mucopolysaccharidosis type 4"
"ORPHA:178475","Wound botulism"
"ORPHA:2298","Insulin-resistance syndrome type B"
"OMIM:606054","PROPIONIC ACIDEMIA"
"OMIM:613803","MEIER-GORLIN SYNDROME 3"
"OMIM:157640","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 1"
"OMIM:614091","SHORT-RIB THORACIC DYSPLASIA 7 WITH OR WITHOUT POLYDACTYLY"
"OMIM:222100","DIABETES MELLITUS, INSULIN-DEPENDENT"
"OMIM:611719","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 5"
"ORPHA:52","Alagille syndrome"
"OMIM:617343","HYPERPARATHYROIDISM 4"
"OMIM:276700","TYROSINEMIA, TYPE I"
"OMIM:259900","HYPEROXALURIA, PRIMARY, TYPE I"
"OMIM:613457","CHROMOSOME 14q11-q22 DELETION SYNDROME"
"OMIM:101200","APERT SYNDROME"
"ORPHA:1438","Ring chromosome 10 syndrome"
"OMIM:615397","MECKEL SYNDROME, TYPE 11"
"ORPHA:971","Acrorenal syndrome"
"OMIM:234500","HARTNUP DISORDER"
"OMIM:259775","RAINE SYNDROME"
"OMIM:223900","NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE III"
"ORPHA:95496","Pituitary stalk interruption syndrome"
"ORPHA:210128","Urocanic aciduria"
"OMIM:609886","GLOMERULOCYSTIC KIDNEY DISEASE WITH HYPERURICEMIA AND ISOSTHENURIA"
"ORPHA:1439","Ring chromosome 12 syndrome"
"OMIM:309520","LUJAN-FRYNS SYNDROME"
"ORPHA:64","Alström syndrome"
"ORPHA:95494","Combined pituitary hormone deficiencies, genetic forms"
"OMIM:194190","WOLF-HIRSCHHORN SYNDROME"
"OMIM:250410","RETINITIS PIGMENTOSA WITH OR WITHOUT SKELETAL ANOMALIES"
"ORPHA:300298","Severe congenital hypochromic anemia with ringed sideroblasts"
"OMIM:109800","BLADDER CANCER"
"OMIM:300067","LISSENCEPHALY, X-LINKED, 1"
"ORPHA:1355","Congenital heart defect-round face-developmental delay syndrome"
"ORPHA:90646","Deafness-hypogonadism syndrome"
"ORPHA:3404","Ulbright-Hodes syndrome"
"ORPHA:728","Relapsing polychondritis"
"OMIM:613989","DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 2"
"ORPHA:435628","Keppen-Lubinsky syndrome"
"OMIM:614935","CILIARY DYSKINESIA, PRIMARY, 19"
"OMIM:616331","ROBINOW SYNDROME, AUTOSOMAL DOMINANT 2"
"OMIM:210900","BLOOM SYNDROME"
"OMIM:123560","CRYPTOMICROTIA-BRACHYDACTYLY SYNDROME"
"ORPHA:137608","Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome"
"OMIM:615724","PREMATURE OVARIAN FAILURE 9"
"OMIM:614962","LEPTIN DEFICIENCY OR DYSFUNCTION"
"OMIM:613364","SPASTIC PARAPLEGIA 41, AUTOSOMAL DOMINANT"
"ORPHA:63","Alport syndrome"
"ORPHA:2036","Scalp-ear-nipple syndrome"
"ORPHA:721","Gray platelet syndrome"
"OMIM:253260","BIOTINIDASE DEFICIENCY"
"OMIM:300534","MENTAL RETARDATION, X-LINKED, SYNDROMIC, CLAES-JENSEN TYPE"
"OMIM:166300","MULTICENTRIC CARPOTARSAL OSTEOLYSIS SYNDROME"
"OMIM:187400","TESTICULAR TORSION"
"ORPHA:727","Microscopic polyangiitis"
"ORPHA:709","Peters plus syndrome"
"ORPHA:3270","Radioulnar synostosis-developmental delay-hypotonia syndrome"
"OMIM:614842","HYPOGONADOTROPIC HYPOGONADISM 13 WITH OR WITHOUT ANOSMIA"
"OMIM:201450","ACYL-COA DEHYDROGENASE, MEDIUM-CHAIN, DEFICIENCY OF"
"OMIM:250620","3-HYDROXYISOBUTYRYL-COA HYDROLASE DEFICIENCY"
"OMIM:194070","WILMS TUMOR 1"
"ORPHA:199299","Late-onset isolated ACTH deficiency"
"ORPHA:1101","Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome"
"OMIM:212720","MARTSOLF SYNDROME"
"ORPHA:3353","Trichodermodysplasia-dental alterations syndrome"
"ORPHA:647","Nijmegen breakage syndrome"
"OMIM:616489","GROWTH RESTRICTION, SEVERE, WITH DISTINCTIVE FACIES"
"OMIM:130650","BECKWITH-WIEDEMANN SYNDROME"
"OMIM:223340","DK PHOCOMELIA SYNDROME"
"OMIM:615413","SPERMATOGENIC FAILURE 12"
"OMIM:276820","ULNA AND FIBULA, ABSENCE OF, WITH SEVERE LIMB DEFICIENCY"
"OMIM:193700","ARTHROGRYPOSIS, DISTAL, TYPE 2A"
"OMIM:300957","MENTAL RETARDATION, X-LINKED 12"
"OMIM:162000","HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 1"
"ORPHA:36237","Bullous impetigo"
"OMIM:247950","LYSINE MALABSORPTION SYNDROME"
"OMIM:609583","JOUBERT SYNDROME 4"
"ORPHA:199343","EAST syndrome"
"OMIM:154230","46,XY SEX REVERSAL 4"
"OMIM:613328","ROIFMAN-CHITAYAT SYNDROME"
"OMIM:613870","HIRSCHSPRUNG DISEASE, CARDIAC DEFECTS, AND AUTONOMIC DYSFUNCTION"
"OMIM:226730","EPIDERMOLYSIS BULLOSA JUNCTIONALIS WITH PYLORIC ATRESIA"
"OMIM:615109","COWDEN SYNDROME 6"
"OMIM:276600","TYROSINE TRANSAMINASE DEFICIENCY"
"OMIM:615993","BARDET-BIEDL SYNDROME 16"
"OMIM:105600","ANEMIA, DYSERYTHROPOIETIC CONGENITAL, TYPE III"
"OMIM:613080","46,XY SEX REVERSAL 5"
"OMIM:212840","CEREBELLAR ATAXIA AND HYPOGONADOTROPIC HYPOGONADISM"
"ORPHA:2671","Neu-Laxova syndrome"
"OMIM:614265","COMBINED MALONIC AND METHYLMALONIC ACIDURIA"
"ORPHA:649","Norrie disease"
"ORPHA:2346","Angioosteohypertrophic syndrome"
"OMIM:173650","KINDLER SYNDROME"
"OMIM:251300","GALLOWAY-MOWAT SYNDROME"
"OMIM:202010","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO STEROID 11-BETA-HYDROXYLASEDEFICIENCY"
"OMIM:312870","SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1"
"OMIM:277465","VITILIGO, PROGRESSIVE, WITH MENTAL RETARDATION AND URETHRAL DUPLICATION"
"OMIM:213300","JOUBERT SYNDROME 1"
"OMIM:109130","AXIAL OSTEOMALACIA"
"ORPHA:250","Frontonasal dysplasia"
"OMIM:610250","SPASTIC PARAPLEGIA 31, AUTOSOMAL DOMINANT"
"OMIM:241080","WOODHOUSE-SAKATI SYNDROME"
"OMIM:308700","HYPOGONADOTROPIC HYPOGONADISM 1 WITH OR WITHOUT ANOSMIA"
"ORPHA:575","Muckle-Wells syndrome"
"ORPHA:217335","RIN2 syndrome"
"ORPHA:83473","Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome"
"ORPHA:702","Pelizaeus-Merzbacher disease"
"ORPHA:1834","Axial mesodermal dysplasia spectrum"
"OMIM:273395","TETRAAMELIA, AUTOSOMAL RECESSIVE"
"OMIM:300755","AGAMMAGLOBULINEMIA, X-LINKED"
"OMIM:611929","CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE III"
"OMIM:231690","GLUTARIC ACIDURIA III"
"OMIM:191900","MUCKLE-WELLS SYNDROME"
"OMIM:310465","N SYNDROME"
"OMIM:616682","SEIZURES, SCOLIOSIS, AND MACROCEPHALY SYNDROME"
"OMIM:123790","BEARE-STEVENSON CUTIS GYRATA SYNDROME"
"ORPHA:584","Mucopolysaccharidosis type 7"
"OMIM:305450","OPITZ-KAVEGGIA SYNDROME"
"ORPHA:2750","Orofaciodigital syndrome type 1"
"OMIM:236670","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 1"
"OMIM:272300","SULFOCYSTEINURIA"
"OMIM:274240","THYROCEREBRORETINAL SYNDROME"
"OMIM:612089","HYPOPHOSPHATEMIC RICKETS AND HYPERPARATHYROIDISM"
"ORPHA:261222","Distal 16p11.2 microdeletion syndrome"
"OMIM:268050","RETINOPATHY, PIGMENTARY, AND MENTAL RETARDATION"
"ORPHA:1752","Trisomy 8q"
"OMIM:602782","HISTIOCYTOSIS-LYMPHADENOPATHY PLUS SYNDROME"
"ORPHA:251071","8p23.1 microdeletion syndrome"
"OMIM:300048","INTESTINAL PSEUDOOBSTRUCTION, NEURONAL, CHRONIC IDIOPATHIC, X-LINKED"
"ORPHA:585","Multiple sulfatase deficiency"
"ORPHA:576","Mucolipidosis type II"
"OMIM:612997","SPERMATOGENIC FAILURE 7"
"ORPHA:990","Agnathia-holoprosencephaly-situs inversus syndrome"
"OMIM:176270","PRADER-WILLI SYNDROME"
"OMIM:249670","MESOAXIAL HEXADACTYLY AND CARDIAC MALFORMATION"
"OMIM:615287","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 13"
"ORPHA:264200","14q22q23 microdeletion syndrome"
"OMIM:314000","THROMBOCYTOPENIA WITH ELEVATED SERUM IGA AND RENAL DISEASE"
"OMIM:615926","WEBB-DATTANI SYNDROME"
"OMIM:301040","ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED"
"ORPHA:85443","AL amyloidosis"
"OMIM:108120","ARTHROGRYPOSIS, DISTAL, TYPE 1A"
"OMIM:258900","OROTIC ACIDURIA"
"OMIM:615009","SCHUURS-HOEIJMAKERS SYNDROME"
"OMIM:233500","GORLIN-CHAUDHRY-MOSS SYNDROME"
"ORPHA:1762","Trisomy Xq28"
"OMIM:607872","CHROMOSOME 1P36 DELETION SYNDROME"
"OMIM:616893","NEPHROTIC SYNDROME, TYPE 13"
"OMIM:603233","PSEUDOHYPOPARATHYROIDISM, TYPE IB"
"ORPHA:1816","Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome"
"ORPHA:96097","Distal trisomy 5q"
"ORPHA:991","PAGOD syndrome"
"OMIM:610644","PALMOPLANTAR HYPERKERATOSIS WITH SQUAMOUS CELL CARCINOMA OF SKIN AND 46,XX SEX REVERSAL"
"OMIM:603563","SPASTIC PARAPLEGIA 8, AUTOSOMAL DOMINANT"
"ORPHA:66637","Diaphanospondylodysostosis"
"ORPHA:98798","Isochromosomy Yq"
"ORPHA:66628","Obesity due to congenital leptin deficiency"
"ORPHA:1699","Trisomy 12p"
"ORPHA:648","Noonan syndrome"
"ORPHA:2345","Isolated Klippel-Feil syndrome"
"ORPHA:220497","Joubert syndrome with renal defect"
"OMIM:604931","CORTISONE REDUCTASE DEFICIENCY 1"
"OMIM:600631","ENURESIS, NOCTURNAL, 1"
"ORPHA:313","Lamellar ichthyosis"
"ORPHA:2408","Lowe-Kohn-Cohen syndrome"
"OMIM:101805","ACROFACIAL DYSOSTOSIS, CATANIA TYPE"
"OMIM:615816","IMMUNODEFICIENCY 23"
"OMIM:608836","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL"
"OMIM:103580","PSEUDOHYPOPARATHYROIDISM, TYPE IA"
"ORPHA:1825","Epiphyseal dysplasia-hearing loss-dysmorphism syndrome"
"ORPHA:69063","Congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization"
"OMIM:307800","HYPOPHOSPHATEMIC RICKETS, X-LINKED DOMINANT"
"ORPHA:1807","Focal facial dermal dysplasia type III"
"OMIM:203800","ALSTROM SYNDROME"
"OMIM:601815","PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY"
"OMIM:606156","SENER SYNDROME"
"OMIM:208150","FETAL AKINESIA DEFORMATION SEQUENCE"
"OMIM:143400","CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT 2"
"ORPHA:3027","Caudal regression sequence"
"OMIM:300100","ADRENOLEUKODYSTROPHY"
"OMIM:617406","BARDET-BIEDL SYNDROME 21"
"OMIM:261515","D-BIFUNCTIONAL PROTEIN DEFICIENCY"
"OMIM:610543","CHROMOSOME 16p13.3 DELETION SYNDROME"
"ORPHA:75325","Osteosclerosis-ichthyosis-premature ovarian failure syndrome"
"OMIM:158330","MULLERIAN APLASIA AND HYPERANDROGENISM"
"ORPHA:635","Neuroblastoma"
"OMIM:263750","POSTAXIAL ACROFACIAL DYSOSTOSIS"
"OMIM:617159","SIFRIM-HITZ-WEISS SYNDROME"
"OMIM:300882","CORNELIA DE LANGE SYNDROME 5"
"OMIM:617452","INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES"
"OMIM:221200","DEAFNESS AND MYOPIA"
"OMIM:600273","POLYCYSTIC KIDNEY DISEASE, INFANTILE SEVERE, WITH TUBEROUS SCLEROSIS"
"ORPHA:273","Steinert myotonic dystrophy"
"OMIM:253270","HOLOCARBOXYLASE SYNTHETASE DEFICIENCY"
"OMIM:107100","ANORECTAL ANOMALIES"
"OMIM:145350","HYPERTAURINURIC CARDIOMYOPATHY"
"OMIM:616744","AUTOINFLAMMATORY SYNDROME, FAMILIAL, BEHCET-LIKE"
"ORPHA:6","3-methylcrotonyl-CoA carboxylase deficiency"
"OMIM:616220","FOCAL SEGMENTAL GLOMERULOSCLEROSIS 9"
"ORPHA:732","Polymyositis"
"OMIM:616176","BLEEDING DISORDER, PLATELET-TYPE, 19"
"ORPHA:176","Non-rhizomelic chondrodysplasia punctata"
"OMIM:166450","OSTEOMESOPYKNOSIS"
"OMIM:615862","NEPHRONOPHTHISIS 18"
"ORPHA:2438","Hand-foot-genital syndrome"
"ORPHA:9","Tetrasomy X"
"OMIM:239510","HYPERPROLINEMIA, TYPE II"
"ORPHA:158684","Epidermolysis bullosa simplex with pyloric atresia"
"ORPHA:65250","Perineural cyst"
"ORPHA:2108","Hallermann-Streiff syndrome"
"ORPHA:261250","16q24.3 microdeletion syndrome"
"OMIM:271520","SPONDYLOCOSTAL DYSOSTOSIS WITH ANAL ATRESIA AND UROGENITAL ANOMALIES"
"ORPHA:303","Dystrophic epidermolysis bullosa"
"OMIM:204750","2-AMINOADIPIC 2-OXOADIPIC ACIDURIA"
"ORPHA:405","Familial hypocalciuric hypercalcemia"
"OMIM:615963","VESICOURETERAL REFLUX 8"
"ORPHA:633","Laron syndrome"
"OMIM:218600","BALLER-GEROLD SYNDROME"
"ORPHA:90308","Klippel-Trénaunay syndrome"
"ORPHA:96167","Recombinant 8 syndrome"
"OMIM:225500","ELLIS-VAN CREVELD SYNDROME"
"ORPHA:2278","Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome"
"ORPHA:100024","Mu-heavy chain disease"
"ORPHA:98879","Hemophilia B"
"OMIM:211920","CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE II"
"OMIM:600721","D-2-HYDROXYGLUTARIC ACIDURIA 1"
"OMIM:615597","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IX"
"ORPHA:2045","FLOTCH syndrome"
"OMIM:134610","FAMILIAL MEDITERRANEAN FEVER, AUTOSOMAL DOMINANT"
"OMIM:107680","APOLIPOPROTEIN A-I"
"OMIM:612923","HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 3"
"ORPHA:3000","Familial male-limited precocious puberty"
"ORPHA:1449","Ring chromosome 7 syndrome"
"ORPHA:73272","Growth delay due to insulin-like growth factor type 1 deficiency"
"ORPHA:251510","46,XY partial gonadal dysgenesis"
"ORPHA:85138","Addison disease"
"OMIM:607944","SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION"
"ORPHA:739","Prader-Willi syndrome"
"OMIM:602342","PLANTAR LIPOMATOSIS, UNUSUAL FACIES, AND DEVELOPMENTAL DELAY"
"OMIM:615846","AICARDI-GOUTIERES SYNDROME 7"
"OMIM:600118","WARBURG MICRO SYNDROME 1"
"OMIM:161200","NAIL-PATELLA SYNDROME"
"OMIM:300854","RENAL CELL CARCINOMA, Xp11-ASSOCIATED"
"OMIM:300990","Midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis"
"ORPHA:73274","Acquired hemophilia"
"OMIM:250951","3-@METHYLGLUTACONIC ACIDURIA, TYPE IV"
"OMIM:268800","SANDHOFF DISEASE"
"OMIM:242530","ICHTHYOSIS, MENTAL RETARDATION, DWARFISM, AND RENAL IMPAIRMENT"
"OMIM:277410","METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLD TYPE"
"OMIM:194072","WILMS TUMOR, ANIRIDIA, GENITOURINARY ANOMALIES, AND MENTAL RETARDATIONSYNDROME"
"OMIM:263630","POLYSYNDACTYLY WITH CARDIAC MALFORMATION"
"OMIM:617271","NEPHRONOPHTHISIS 20"
"ORPHA:1381","Cataract-intellectual disability-anal atresia-urinary defects syndrome"
"ORPHA:1772","45,X/46,XY mixed gonadal dysgenesis"
"OMIM:214110","PEROXISOME BIOGENESIS DISORDER 2A (ZELLWEGER)"
"OMIM:616946","PREMATURE OVARIAN FAILURE 11"
