"Export for HP:0001626"
"Disease id","Disease name"
"OMIM:613457","CHROMOSOME 14q11-q22 DELETION SYNDROME"
"OMIM:101200","APERT SYNDROME"
"OMIM:602562","MANDIBULOFACIAL DYSOSTOSIS WITH MACROBLEPHARON AND MACROSTOMIA"
"OMIM:600309","ATRIOVENTRICULAR SEPTAL DEFECT"
"OMIM:223900","NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE III"
"ORPHA:1439","Ring chromosome 12 syndrome"
"DECIPHER:42","Cat-Eye Syndrome (Type I)"
"OMIM:309520","LUJAN-FRYNS SYNDROME"
"ORPHA:269","Facioscapulohumeral dystrophy"
"ORPHA:64","Alström syndrome"
"ORPHA:95494","Combined pituitary hormone deficiencies, genetic forms"
"OMIM:194190","WOLF-HIRSCHHORN SYNDROME"
"OMIM:250410","RETINITIS PIGMENTOSA WITH OR WITHOUT SKELETAL ANOMALIES"
"OMIM:249420","FRANK-TER HAAR SYNDROME"
"OMIM:613686","SPONDYLOCOSTAL DYSOSTOSIS 4, AUTOSOMAL RECESSIVE"
"ORPHA:1355","Congenital heart defect-round face-developmental delay syndrome"
"ORPHA:36258","Buerger disease"
"OMIM:612474","CHROMOSOME 1q21.1 DELETION SYNDROME, 1.35-MB"
"ORPHA:3404","Ulbright-Hodes syndrome"
"ORPHA:728","Relapsing polychondritis"
"OMIM:613989","DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 2"
"OMIM:615599","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 40"
"OMIM:212090","CARDIAC SEPTAL DEFECTS WITH COARCTATION OF THE AORTA"
"OMIM:248510","MANNOSIDOSIS, BETA A, LYSOSOMAL"
"OMIM:614935","CILIARY DYSKINESIA, PRIMARY, 19"
"OMIM:210900","BLOOM SYNDROME"
"ORPHA:137608","Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome"
"ORPHA:1681","Diprosopus"
"OMIM:239850","HYPERTRICHOTIC OSTEOCHONDRODYSPLASIA"
"OMIM:209600","ATRIOVENTRICULAR DISSOCIATION"
"ORPHA:63","Alport syndrome"
"ORPHA:178478","Infant botulism"
"ORPHA:2036","Scalp-ear-nipple syndrome"
"ORPHA:1682","Arterial dissection-lentiginosis syndrome"
"ORPHA:721","Gray platelet syndrome"
"OMIM:235550","HEPATIC VENOOCCLUSIVE DISEASE WITH IMMUNODEFICIENCY"
"OMIM:253260","BIOTINIDASE DEFICIENCY"
"OMIM:166300","MULTICENTRIC CARPOTARSAL OSTEOLYSIS SYNDROME"
"ORPHA:727","Microscopic polyangiitis"
"ORPHA:709","Peters plus syndrome"
"OMIM:608808","TRANSPOSITION OF THE GREAT ARTERIES, DEXTRO-LOOPED 1"
"OMIM:250620","3-HYDROXYISOBUTYRYL-COA HYDROLASE DEFICIENCY"
"OMIM:612877","CARDIOMYOPATHY, DILATED, 1BB"
"OMIM:617068","PORTAL HYPERTENSION, NONCIRRHOTIC"
"OMIM:611819","LONG QT SYNDROME 10"
"ORPHA:79302","Congenital bile acid synthesis defect type 3"
"OMIM:208250","CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME"
"ORPHA:199299","Late-onset isolated ACTH deficiency"
"ORPHA:1101","Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome"
"OMIM:306900","HEMOPHILIA B"
"OMIM:212720","MARTSOLF SYNDROME"
"ORPHA:47","X-linked agammaglobulinemia"
"OMIM:616000","ANALBUMINEMIA"
"OMIM:616489","GROWTH RESTRICTION, SEVERE, WITH DISTINCTIVE FACIES"
"OMIM:130650","BECKWITH-WIEDEMANN SYNDROME"
"OMIM:614430","ATRIOVENTRICULAR SEPTAL DEFECT 4"
"OMIM:226850","EPILEPSY-TELANGIECTASIA"
"ORPHA:36237","Bullous impetigo"
"ORPHA:595","Centronuclear myopathy"
"OMIM:613870","HIRSCHSPRUNG DISEASE, CARDIAC DEFECTS, AND AUTONOMIC DYSFUNCTION"
"OMIM:615109","COWDEN SYNDROME 6"
"OMIM:609069","PANCREATIC AND CEREBELLAR AGENESIS"
"ORPHA:974","Adams-Oliver syndrome"
"OMIM:614017","CILIARY DYSKINESIA, PRIMARY, 16"
"ORPHA:2671","Neu-Laxova syndrome"
"OMIM:611553","NOONAN SYNDROME 5"
"ORPHA:649","Norrie disease"
"OMIM:610965","XFE PROGEROID SYNDROME"
"ORPHA:280779","Cutaneous collagenous vasculopathy"
"ORPHA:2346","Angioosteohypertrophic syndrome"
"OMIM:613980","ATRIAL FIBRILLATION, FAMILIAL, 9"
"ORPHA:411777","Generalized eruptive keratoacanthoma"
"OMIM:173650","KINDLER SYNDROME"
"OMIM:605711","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1"
"OMIM:202010","ADRENAL HYPERPLASIA, CONGENITAL, DUE TO STEROID 11-BETA-HYDROXYLASEDEFICIENCY"
"OMIM:252350","MOYAMOYA DISEASE 1"
"OMIM:258450","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS,AUTOSOMAL RECESSIVE"
"OMIM:312870","SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1"
"OMIM:617280","ATRIAL FIBRILLATION, FAMILIAL, 18"
"ORPHA:186","Primary biliary cholangitis"
"ORPHA:250","Frontonasal dysplasia"
"OMIM:241080","WOODHOUSE-SAKATI SYNDROME"
"ORPHA:575","Muckle-Wells syndrome"
"ORPHA:217335","RIN2 syndrome"
"ORPHA:83473","Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome"
"ORPHA:702","Pelizaeus-Merzbacher disease"
"OMIM:614916","VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4"
"OMIM:130090","EHLERS-DANLOS SYNDROME, AUTOSOMAL DOMINANT, TYPE UNSPECIFIED"
"OMIM:603829","VENTRICULAR FIBRILLATION DURING MYOCARDIAL INFARCTION, SUSCEPTIBILITYTO"
"OMIM:273395","TETRAAMELIA, AUTOSOMAL RECESSIVE"
"OMIM:300755","AGAMMAGLOBULINEMIA, X-LINKED"
"ORPHA:79241","Biotinidase deficiency"
"OMIM:231690","GLUTARIC ACIDURIA III"
"OMIM:191900","MUCKLE-WELLS SYNDROME"
"OMIM:614008","NESTOR-GUILLERMO PROGERIA SYNDROME"
"OMIM:132900","AORTIC ANEURYSM, FAMILIAL THORACIC 4"
"OMIM:609289","SYNCOPE, FAMILIAL VASOVAGAL"
"ORPHA:276575","Autosomal dominant hyperinsulinism due to SUR1 deficiency"
"OMIM:616682","SEIZURES, SCOLIOSIS, AND MACROCEPHALY SYNDROME"
"OMIM:615440","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 17"
"OMIM:613695","LONG QT SYNDROME 5"
"ORPHA:666","Osteogenesis imperfecta"
"ORPHA:3342","Arterial tortuosity syndrome"
"OMIM:248300","MAL DE MELEDA"
"ORPHA:584","Mucopolysaccharidosis type 7"
"OMIM:305450","OPITZ-KAVEGGIA SYNDROME"
"OMIM:608643","AROMATIC L-AMINO ACID DECARBOXYLASE DEFICIENCY"
"ORPHA:2750","Orofaciodigital syndrome type 1"
"OMIM:107550","AORTIC ARCH INTERRUPTION, FACIAL PALSY, AND RETINAL COLOBOMA"
"OMIM:125635","DERMOGRAPHISM, FAMILIAL"
"OMIM:133020","ERYTHERMALGIA, PRIMARY"
"ORPHA:1752","Trisomy 8q"
"OMIM:271950","SUBAORTIC STENOSIS, MEMBRANOUS"
"OMIM:602782","HISTIOCYTOSIS-LYMPHADENOPATHY PLUS SYNDROME"
"ORPHA:251071","8p23.1 microdeletion syndrome"
"OMIM:300048","INTESTINAL PSEUDOOBSTRUCTION, NEURONAL, CHRONIC IDIOPATHIC, X-LINKED"
"ORPHA:576","Mucolipidosis type II"
"OMIM:607450","ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 8"
"ORPHA:990","Agnathia-holoprosencephaly-situs inversus syndrome"
"OMIM:249670","MESOAXIAL HEXADACTYLY AND CARDIAC MALFORMATION"
"ORPHA:276556","Hyperinsulinism due to UCP2 deficiency"
"OMIM:300580","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION, X-LINKED"
"OMIM:615550","DIAMOND-BLACKFAN ANEMIA 12"
"OMIM:301040","ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED"
"ORPHA:85443","AL amyloidosis"
"OMIM:258900","OROTIC ACIDURIA"
"OMIM:613759","INFECTIONS, RECURRENT, WITH ENCEPHALOPATHY, HEPATIC DYSFUNCTION, ANDCARDIOVASCULAR MALFORMATIONS"
"OMIM:615009","SCHUURS-HOEIJMAKERS SYNDROME"
"ORPHA:98870","Congenital dyserythropoietic anemia type III"
"OMIM:233500","GORLIN-CHAUDHRY-MOSS SYNDROME"
"OMIM:614219","ADAMS-OLIVER SYNDROME 2"
"OMIM:614457","ICHTHYOSIS, SPASTIC QUADRIPLEGIA, AND MENTAL RETARDATION"
"OMIM:106500","ANNULAR ERYTHEMA"
"OMIM:607872","CHROMOSOME 1P36 DELETION SYNDROME"
"OMIM:601127","FALLOT COMPLEX WITH SEVERE MENTAL AND GROWTH RETARDATION"
"OMIM:277970","WISKOTT-ALDRICH SYNDROME"
"OMIM:264420","FUNDUS DYSTROPHY, PSEUDOINFLAMMATORY, RECESSIVE FORM"
"ORPHA:96097","Distal trisomy 5q"
"OMIM:108725","ATHEROSCLEROSIS SUSCEPTIBILITY"
"ORPHA:991","PAGOD syndrome"
"ORPHA:1373","Cataract-aberrant oral frenula-growth delay syndrome"
"ORPHA:3406","Ulerythema ophryogenesis"
"ORPHA:158681","Epidermolysis bullosa simplex with circinate migratory erythema"
"OMIM:606703","DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA"
"ORPHA:66628","Obesity due to congenital leptin deficiency"
"ORPHA:1699","Trisomy 12p"
"ORPHA:648","Noonan syndrome"
"ORPHA:2345","Isolated Klippel-Feil syndrome"
"ORPHA:220497","Joubert syndrome with renal defect"
"ORPHA:729","Polycythemia vera"
"OMIM:607459","SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS"
"OMIM:615816","IMMUNODEFICIENCY 23"
"OMIM:608836","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL"
"OMIM:610359","RETINITIS PIGMENTOSA 33"
"OMIM:613493","IMMUNODEFICIENCY, COMMON VARIABLE, 3"
"OMIM:203800","ALSTROM SYNDROME"
"ORPHA:1292","Brachymorphism-onychodysplasia-dysphalangism syndrome"
"ORPHA:435638","3p25.3 microdeletion syndrome"
"OMIM:606156","SENER SYNDROME"
"OMIM:605115","HYPERTENSION, EARLY-ONSET, AUTOSOMAL DOMINANT, WITH SEVERE EXACERBATIONIN PREGNANCY"
"ORPHA:3027","Caudal regression sequence"
"ORPHA:94090","Pseudohypoparathyroidism type 2"
"OMIM:616866","SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 1"
"OMIM:115210","CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1"
"OMIM:613255","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 15"
"OMIM:260450","PANCREATIC INSUFFICIENCY, COMBINED EXOCRINE"
"OMIM:610543","CHROMOSOME 16p13.3 DELETION SYNDROME"
"OMIM:263400","ERYTHROCYTOSIS, FAMILIAL, 2"
"OMIM:617159","SIFRIM-HITZ-WEISS SYNDROME"
"OMIM:300882","CORNELIA DE LANGE SYNDROME 5"
"OMIM:615512","TRIOSEPHOSPHATE ISOMERASE DEFICIENCY"
"ORPHA:1806","Ectodermal dysplasia-blindness syndrome"
"OMIM:615092","LEFT VENTRICULAR NONCOMPACTION 7"
"ORPHA:179","Birdshot chorioretinopathy"
"ORPHA:273","Steinert myotonic dystrophy"
"ORPHA:2370","Larsen-like osseous dysplasia-short stature syndrome"
"ORPHA:637","Neurofibromatosis type 2"
"OMIM:252010","MITOCHONDRIAL COMPLEX I DEFICIENCY"
"OMIM:145350","HYPERTAURINURIC CARDIOMYOPATHY"
"ORPHA:6","3-methylcrotonyl-CoA carboxylase deficiency"
"OMIM:108010","ARTERIOVENOUS MALFORMATIONS OF THE BRAIN"
"OMIM:614980","CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 2"
"ORPHA:732","Polymyositis"
"OMIM:616176","BLEEDING DISORDER, PLATELET-TYPE, 19"
"ORPHA:176","Non-rhizomelic chondrodysplasia punctata"
"ORPHA:2769","Familial osteodysplasia, Anderson type"
"ORPHA:1110","Aortic arch anomaly-facial dysmorphism-intellectual disability syndrome"
"ORPHA:2438","Hand-foot-genital syndrome"
"ORPHA:306550","FADD-related immunodeficiency"
"ORPHA:277","Severe combined immunodeficiency due to adenosine deaminase deficiency"
"OMIM:178400","PULMONARY EDEMA OF MOUNTAINEERS"
"ORPHA:9","Tetrasomy X"
"OMIM:255980","NASODIGITOACOUSTIC SYNDROME"
"ORPHA:2108","Hallermann-Streiff syndrome"
"ORPHA:261250","16q24.3 microdeletion syndrome"
"OMIM:271520","SPONDYLOCOSTAL DYSOSTOSIS WITH ANAL ATRESIA AND UROGENITAL ANOMALIES"
"ORPHA:303","Dystrophic epidermolysis bullosa"
"OMIM:616479","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2"
"OMIM:257220","NIEMANN-PICK DISEASE, TYPE C1"
"ORPHA:93317","Spondylometaphyseal dysplasia, Sedaghatian type"
"OMIM:611938","VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 2"
"OMIM:192700","VENULAR INSUFFICIENCY, SYSTEMIC"
"ORPHA:210136","Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome"
"OMIM:218600","BALLER-GEROLD SYNDROME"
"ORPHA:90308","Klippel-Trénaunay syndrome"
"ORPHA:96167","Recombinant 8 syndrome"
"OMIM:225500","ELLIS-VAN CREVELD SYNDROME"
"ORPHA:93946","Hamel cerebro-palato-cardiac syndrome"
"OMIM:262800","PLASMA CLOT RETRACTION FACTOR, DEFICIENCY OF"
"OMIM:616249","LONG QT SYNDROME 15"
"OMIM:185070","STORMORKEN SYNDROME"
"OMIM:600649","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE"
"ORPHA:158029","Sea-blue histiocytosis"
"ORPHA:98879","Hemophilia B"
"OMIM:601357","BRACHIAL AMELIA, CLEFT LIP, AND HOLOPROSENCEPHALY"
"OMIM:600721","D-2-HYDROXYGLUTARIC ACIDURIA 1"
"ORPHA:99868","Thymic carcinoma"
"OMIM:140450","HEART-HAND SYNDROME, SPANISH TYPE"
"OMIM:615505","CILIARY DYSKINESIA, PRIMARY, 28"
"OMIM:300049","HETEROTOPIA, PERIVENTRICULAR, X-LINKED DOMINANT"
"OMIM:613688","LONG QT SYNDROME 2"
"OMIM:102200","PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1"
"OMIM:238600","HYPERLIPOPROTEINEMIA, TYPE I"
"ORPHA:51083","Familial short QT syndrome"
"OMIM:107680","APOLIPOPROTEIN A-I"
"OMIM:256540","NEURAMINIDASE DEFICIENCY WITH BETA-GALACTOSIDASE DEFICIENCY"
"OMIM:600459","ARTERIAL DISSECTION WITH LENTIGINOSIS"
"OMIM:612923","HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 3"
"ORPHA:1449","Ring chromosome 7 syndrome"
"ORPHA:251510","46,XY partial gonadal dysgenesis"
"ORPHA:85138","Addison disease"
"OMIM:607944","SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION"
"OMIM:144400","HYPERLIPOPROTEINEMIA, TYPE II"
