"Export for HP:0000077"
"Disease id","Disease name"
"ORPHA:809","Mixed connective tissue disease"
"OMIM:144700","RENAL CELL CARCINOMA, NONPAPILLARY"
"OMIM:269700","LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2"
"OMIM:276700","TYROSINEMIA, TYPE I"
"ORPHA:391665","Homozygous familial hypercholesterolemia"
"OMIM:610913","SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 2"
"OMIM:612922","HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 2"
"OMIM:201750","ANTLEY-BIXLER SYNDROME WITH GENITAL ANOMALIES AND DISORDERED STEROIDOGENESIS"
"OMIM:309350","MELNICK-NEEDLES SYNDROME"
"ORPHA:284400","Small cell carcinoma of the bladder"
"ORPHA:27","Vitamin B12-unresponsive methylmalonic acidemia"
"OMIM:617056","HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 4"
"OMIM:614817","INTERSTITIAL NEPHRITIS, KARYOMEGALIC"
"OMIM:613328","ROIFMAN-CHITAYAT SYNDROME"
"OMIM:179800","RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL DOMINANT"
"DECIPHER:47","RCAD (renal cysts and diabetes)"
"OMIM:216100","CLEFT LIP/PALATE WITH ABNORMAL THUMBS AND MICROCEPHALY"
"ORPHA:330021","Mercury poisoning"
"ORPHA:3033","Renal tubular dysgenesis"
"OMIM:269920","INFANTILE SIALIC ACID STORAGE DISEASE"
"OMIM:300323","GOUT, HPRT-RELATED"
"OMIM:614099","CRANIOECTODERMAL DYSPLASIA 3"
"ORPHA:235","Dubowitz syndrome"
"OMIM:617159","SIFRIM-HITZ-WEISS SYNDROME"
"ORPHA:46059","Lathosterolosis"
"OMIM:219800","CYSTINOSIS, NEPHROPATHIC"
"OMIM:264480","PSEUDOTRISOMY 13 SYNDROME"
"OMIM:613159","NEPHRONOPHTHISIS-LIKE NEPHROPATHY 1"
"ORPHA:96121","7q11.23 microduplication syndrome"
"OMIM:160010","MYOGLOBINURIA, AUTOSOMAL DOMINANT"
"ORPHA:821","Sotos syndrome"
"ORPHA:319218","Ebola hemorrhagic fever"
"OMIM:261540","PETERS-PLUS SYNDROME"
"ORPHA:2115","Harrod syndrome"
"OMIM:113470","BRACHYMESOMELIA-RENAL SYNDROME"
"ORPHA:801","Scleroderma"
"ORPHA:96147","Kleefstra syndrome due to 9q34 microdeletion"
"ORPHA:35687","Erdheim-Chester disease"
"OMIM:133540","COCKAYNE SYNDROME, TYPE B"
"ORPHA:96167","Recombinant 8 syndrome"
"OMIM:611590","RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA"
"OMIM:609814","COMPLEMENT FACTOR H DEFICIENCY"
"OMIM:605074","RENAL CELL CARCINOMA, PAPILLARY, 1"
"OMIM:614464","JOUBERT SYNDROME 15"
"ORPHA:69063","Congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization"
"ORPHA:251004","Paternal uniparental disomy of chromosome 1"
"OMIM:172500","PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRALDYSFUNCTION"
"OMIM:300555","DENT DISEASE 2"
"OMIM:191830","RENAL HYPODYSPLASIA/APLASIA 1"
"OMIM:161900","RENAL FAILURE, PROGRESSIVE, WITH HYPERTENSION"
"OMIM:300373","OSTEOPATHIA STRIATA WITH CRANIAL SCLEROSIS"
"ORPHA:140","Campomelic dysplasia"
"ORPHA:2849","Perlman syndrome"
"ORPHA:99885","Permanent neonatal diabetes mellitus"
"ORPHA:99971","Well-differentiated liposarcoma"
"ORPHA:86818","Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome"
"OMIM:264140","PRUNE BELLY SYNDROME WITH PULMONIC STENOSIS, MENTAL RETARDATION, ANDDEAFNESS"
"ORPHA:94095","Spondylocostal dysostosis-anal and genitourinary malformations syndrome"
"OMIM:612926","HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 6"
"OMIM:257300","MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 1"
"OMIM:268300","ROBERTS SYNDROME"
"OMIM:220210","RITSCHER-SCHINZEL SYNDROME 1"
"ORPHA:2237","Hypoparathyroidism-deafness-renal disease syndrome"
"OMIM:613944","IgA NEPHROPATHY, SUSCEPTIBILITY TO, 2"
"ORPHA:728","Relapsing polychondritis"
"OMIM:256690","NEUROFACIODIGITORENAL SYNDROME"
"ORPHA:79501","Punctate palmoplantar keratoderma type 1"
"OMIM:601355","MICROCEPHALY, CONGENITAL HEART DISEASE, UNILATERAL RENAL AGENESIS,AND HYPOSEGMENTED LUNGS"
"OMIM:615862","NEPHRONOPHTHISIS 18"
"ORPHA:2995","Baraitser-Winter cerebrofrontofacial syndrome"
"OMIM:255110","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, MYOPATHIC, STRESS-INDUCED"
"OMIM:614844","NEPHRONOPHTHISIS 14"
"OMIM:601095","HARROD SYNDROME"
"OMIM:617271","NEPHRONOPHTHISIS 20"
"OMIM:610253","KLEEFSTRA SYNDROME"
"OMIM:213980","CRANIOFACIAL DYSMORPHISM, SKELETAL ANOMALIES, AND MENTAL RETARDATION SYNDROME"
"OMIM:300004","CORPUS CALLOSUM, AGENESIS OF, WITH ABNORMAL GENITALIA"
"OMIM:123450","CRI-DU-CHAT SYNDROME"
"OMIM:271520","SPONDYLOCOSTAL DYSOSTOSIS WITH ANAL ATRESIA AND UROGENITAL ANOMALIES"
"ORPHA:35125","Epidermal nevus syndrome"
"OMIM:233450","GOODPASTURE SYNDROME"
"OMIM:613677","HYPERALDOSTERONISM, FAMILIAL, TYPE III"
"OMIM:252150","MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP A"
"ORPHA:991","PAGOD syndrome"
"ORPHA:238769","1q44 microdeletion syndrome"
"OMIM:194071","MULTIPLE TUMOR-ASSOCIATED CHROMOSOME REGION 1"
"ORPHA:1655","Müllerian derivatives-lymphangiectasia-polydactyly syndrome"
"OMIM:138790","GOITER, MULTINODULAR, CYSTIC RENAL DISEASE, AND DIGITAL ANOMALIES"
"OMIM:177200","LIDDLE SYNDROME"
"OMIM:181270","SCALP-EAR-NIPPLE SYNDROME"
"OMIM:179613","RECOMBINANT CHROMOSOME 8 SYNDROME"
"ORPHA:7","3C syndrome"
"ORPHA:1780","Thakker-Donnai syndrome"
"OMIM:616901","DEVELOPMENTAL DELAY WITH SHORT STATURE, DYSMORPHIC FEATURES, AND SPARSE HAIR"
"OMIM:612286","NEPHROLITHIASIS/OSTEOPOROSIS, HYPOPHOSPHATEMIC, 1"
"ORPHA:36913","Autoimmune hypoparathyroidism"
"OMIM:140000","HAND-FOOT-GENITAL SYNDROME"
"OMIM:611498","NEPHRONOPHTHISIS 7"
"OMIM:614748","INTERSTITIAL LUNG DISEASE, NEPHROTIC SYNDROME, AND EPIDERMOLYSIS BULLOSA, CONGENITAL"
"OMIM:605231","BARDET-BIEDL SYNDROME 6"
"ORPHA:84085","Hinman syndrome"
"OMIM:603860","MEDULLARY CYSTIC KIDNEY DISEASE 2"
"OMIM:193300","VON HIPPEL-LINDAU SYNDROME"
"OMIM:606996","SENIOR-LOKEN SYNDROME 4"
"ORPHA:904","Williams syndrome"
"OMIM:212780","CENANI-LENZ SYNDACTYLY SYNDROME"
"ORPHA:370927","SSR4-CDG"
"OMIM:613845","HYPERURICEMIA, PULMONARY HYPERTENSION, RENAL FAILURE, AND ALKALOSIS SYNDROME"
"OMIM:300209","SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 2"
"ORPHA:1297","Branchio-oculo-facial syndrome"
"OMIM:129900","ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME1"
"OMIM:130650","BECKWITH-WIEDEMANN SYNDROME"
"OMIM:612726","HARDIKAR SYNDROME"
"ORPHA:116","Beckwith-Wiedemann syndrome"
"OMIM:610205","ALAGILLE SYNDROME 2"
"OMIM:307800","HYPOPHOSPHATEMIC RICKETS, X-LINKED DOMINANT"
"ORPHA:90349","Autosomal recessive cutis laxa type 1"
"ORPHA:276152","Multiple endocrine neoplasia type 4"
"OMIM:612666","DUAL SERINE/THREONINE AND TYROSINE PROTEIN KINASE"
"ORPHA:2549","Oculoauriculovertebral spectrum with radial defects"
"OMIM:247200","MILLER-DIEKER LISSENCEPHALY SYNDROME"
"ORPHA:93160","Hypocalcemic vitamin D-resistant rickets"
"OMIM:300712","CRANIOFACIOSKELETAL SYNDROME"
"ORPHA:261337","Distal 22q11.2 microduplication syndrome"
"ORPHA:97297","Bohring-Opitz syndrome"
"ORPHA:251076","8p23.1 duplication syndrome"
"ORPHA:2907","Hereditary acrokeratotic poikiloderma, Weary type"
"OMIM:615846","AICARDI-GOUTIERES SYNDROME 7"
"OMIM:241150","HYPOKALEMIC ALKALOSIS, FAMILIAL, WITH SPECIFIC RENAL TUBULOPATHY"
"ORPHA:1765","Dyschondrosteosis-nephritis syndrome"
"OMIM:162200","NEUROFIBROMATOSIS, TYPE I"
"ORPHA:672","Pallister-Hall syndrome"
"OMIM:194080","DENYS-DRASH SYNDROME"
"ORPHA:2298","Insulin-resistance syndrome type B"
"ORPHA:526","Liddle syndrome"
"OMIM:124100","DANUBIAN ENDEMIC FAMILIAL NEPHROPATHY"
"OMIM:304150","OCCIPITAL HORN SYNDROME"
"ORPHA:2052","Fraser syndrome"
"OMIM:249100","FAMILIAL MEDITERRANEAN FEVER"
"OMIM:600383","MESOMELIA-SYNOSTOSES SYNDROME"
"ORPHA:63","Alport syndrome"
"ORPHA:976","Adenine phosphoribosyltransferase deficiency"
"ORPHA:1926","Diabetic embryopathy"
"OMIM:241530","HYPOPHOSPHATEMIC RICKETS WITH HYPERCALCIURIA, HEREDITARY"
"ORPHA:93599","Primary hyperoxaluria type 2"
"ORPHA:2213","Hypertelorism-microtia-facial clefting syndrome"
"OMIM:145981","HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE II"
"ORPHA:881","Turner syndrome"
"ORPHA:818","Smith-Lemli-Opitz syndrome"
"OMIM:137920","RENAL CYSTS AND DIABETES SYNDROME"
"ORPHA:428","Autosomal dominant hypocalcemia"
"ORPHA:2273","Ichthyosis follicularis-alopecia-photophobia syndrome"
"OMIM:617107","THAUVIN-ROBINET-FAIVRE SYNDROME"
"ORPHA:46488","Linear IgA dermatosis"
"OMIM:612562","DIAMOND-BLACKFAN ANEMIA 7"
"OMIM:263100","POLYCYSTIC KIDNEY, CATARACT, AND CONGENITAL BLINDNESS"
"ORPHA:1848","Renal agenesis, bilateral"
"OMIM:218649","CRANIOSYNOSTOSIS-MENTAL RETARDATION SYNDROME OF LIN AND GETTIG"
"ORPHA:2781","Osteopetrosis"
"ORPHA:93600","Primary hyperoxaluria type 3"
"OMIM:120100","FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 1"
"OMIM:600995","NEPHROTIC SYNDROME, TYPE 2"
"OMIM:615995","BARDET-BIEDL SYNDROME 18"
"OMIM:256150","NEPHROSIALIDOSIS"
"OMIM:270150","SJOGREN SYNDROME"
"OMIM:614377","NEPHRONOPHTHISIS 13"
"OMIM:261680","PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, CYTOSOLIC"
"OMIM:236680","HYDROLETHALUS SYNDROME 1"
"OMIM:135150","BIRT-HOGG-DUBE SYNDROME"
"OMIM:219050","CRYPTORCHIDISM, UNILATERAL OR BILATERAL"
"OMIM:614196","NEPHROTIC SYNDROME, TYPE 6"
"OMIM:232200","GLYCOGEN STORAGE DISEASE IA"
"ORPHA:2075","Genitopalatocardiac syndrome"
"ORPHA:1816","Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome"
"ORPHA:289176","Autosomal recessive hypophosphatemic rickets"
"ORPHA:1825","Epiphyseal dysplasia-hearing loss-dysmorphism syndrome"
"OMIM:104350","AMASTIA, BILATERAL, WITH URETERAL TRIPLICATION AND DYSMORPHISM"
"OMIM:616806","WILMS TUMOR 6"
"OMIM:117650","CEREBROCOSTOMANDIBULAR SYNDROME"
"ORPHA:28","Vitamin B12-responsive methylmalonic acidemia"
"ORPHA:289916","Vitamin B12-unresponsive methylmalonic acidemia type mut0"
"OMIM:611719","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 5"
"OMIM:616897","OSTEOCHONDRODYSPLASIA, COMPLEX LETHAL, SYMOENS-BARNES-GISTELINCK TYPE"
"OMIM:143870","HYPERCALCIURIA, ABSORPTIVE, 2"
"ORPHA:1834","Axial mesodermal dysplasia spectrum"
"OMIM:191900","MUCKLE-WELLS SYNDROME"
"OMIM:280000","COLOBOMA, CONGENITAL HEART DISEASE, ICHTHYOSIFORM DERMATOSIS, MENTAL RETARDATION, AND EAR ANOMALIES SYNDROME"
"OMIM:248760","MARFANOID HABITUS WITH MICROCEPHALY AND GLOMERULONEPHRITIS"
"ORPHA:100077","Jejunal neuroendocrine tumor"
"ORPHA:761","Immunoglobulin A vasculitis"
"ORPHA:3455","Wiedemann-Rautenstrauch syndrome"
"ORPHA:163693","2p21 microdeletion syndrome"
"ORPHA:225","Maternally-inherited diabetes and deafness"
"ORPHA:83628","LUMBAR syndrome"
"OMIM:614131","FOCAL SEGMENTAL GLOMERULOSCLEROSIS 6"
"OMIM:219730","VENTRICULOMEGALY WITH CYSTIC KIDNEY DISEASE"
"OMIM:313850","THORACOABDOMINAL SYNDROME"
"ORPHA:1054","Aneurysm of sinus of Valsalva"
"OMIM:105200","AMYLOIDOSIS, FAMILIAL VISCERAL"
"ORPHA:84090","Fibronectin glomerulopathy"
"ORPHA:79312","Vitamin B12-unresponsive methylmalonic acidemia type mut-"
"ORPHA:375","Anti-glomerular basement membrane disease"
"OMIM:222448","DONNAI-BARROW SYNDROME"
"ORPHA:1896","EEC syndrome"
"ORPHA:549","Legionellosis"
"OMIM:602722","RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE"
"ORPHA:99893","ACTH-independent Cushing syndrome"
"OMIM:239200","HYPERPARATHYROIDISM, NEONATAL SEVERE"
"OMIM:300519","MENTAL RETARDATION, X-LINKED, SYNDROMIC, MARTIN-PROBST TYPE"
"OMIM:617370","PEROXISOME BIOGENESIS DISORDER 10B"
"ORPHA:2970","Prune belly syndrome"
"ORPHA:268249","Mycophenolate mofetil embryopathy"
"OMIM:603278","FOCAL SEGMENTAL GLOMERULOSCLEROSIS 1"
"OMIM:607832","FOCAL SEGMENTAL GLOMERULOSCLEROSIS 3, SUSCEPTIBILITY TO"
"ORPHA:36237","Bullous impetigo"
"ORPHA:673","Malaria"
"OMIM:610832","FANCONI ANEMIA, COMPLEMENTATION GROUP N"
"ORPHA:227990","Autoimmune polyendocrinopathy type 4"
"OMIM:115310","PARAGANGLIOMAS 4"
"OMIM:266910","RENAL DYSPLASIA-LIMB DEFECTS SYNDROME"
"ORPHA:93260","Pfeiffer syndrome type 3"
"ORPHA:137","Congenital disorder of glycosylation"
"OMIM:602088","NEPHRONOPHTHISIS 2"
"OMIM:232500","GLYCOGEN STORAGE DISEASE IV"
"OMIM:265380","ALVEOLAR CAPILLARY DYSPLASIA WITH MISALIGNMENT OF PULMONARY VEINS"
"ORPHA:83472","CAMOS syndrome"
"ORPHA:97289","Thymic neuroendocrine tumor"
"ORPHA:2461","Marden-Walker syndrome"
"OMIM:617260","GLOBAL DEVELOPMENTAL DELAY, ABSENT OR HYPOPLASTIC CORPUS CALLOSUM, AND DYSMORPHIC FACIES"
"OMIM:608980","BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES"
"OMIM:135500","ZIMMERMANN-LABAND SYNDROME 1"
"OMIM:216411","COCKAYNE SYNDROME, TYPE III"
"ORPHA:220497","Joubert syndrome with renal defect"
"ORPHA:1155","Arthrogryposis due to muscular dystrophy"
"ORPHA:369929","Aldosterone-producing adenoma with seizures and neurological abnormalities"
"OMIM:306955","HETEROTAXY, VISCERAL, 1, X-LINKED"
"OMIM:235760","HIRSCHSPRUNG DISEASE WITH HYPOPLASTIC NAILS AND DYSMORPHIC FACIALFEATURES"
"OMIM:615982","BARDET-BIEDL SYNDROME 4"
"ORPHA:2785","Osteopetrosis with renal tubular acidosis"
"ORPHA:405","Familial hypocalciuric hypercalcemia"
"OMIM:607323","DUANE-RADIAL RAY SYNDROME"
"ORPHA:1234","Bartsocas-Papas syndrome"
"OMIM:258040","OEIS COMPLEX"
"ORPHA:800","Schwartz-Jampel syndrome"
"ORPHA:454","Acquired ichthyosis"
"ORPHA:79474","Atypical Werner syndrome"
"OMIM:194072","WILMS TUMOR, ANIRIDIA, GENITOURINARY ANOMALIES, AND MENTAL RETARDATIONSYNDROME"
"ORPHA:1590","Distal monosomy 13q"
"OMIM:614900","DIAMOND-BLACKFAN ANEMIA 11"
"OMIM:180860","SILVER-RUSSELL SYNDROME"
"ORPHA:1307","Distal limb deficiencies-micrognathia syndrome"
"OMIM:616217","NEPHRONOPHTHISIS 19"
"OMIM:610878","VESICOURETERAL REFLUX 2"
"OMIM:309580","MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1"
"ORPHA:1606","1p36 deletion syndrome"
"OMIM:127350","DYSCHONDROSTEOSIS AND NEPHRITIS"
"ORPHA:2750","Orofaciodigital syndrome type 1"
